time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/entropy_loss,train/loss,train/explained_variance,train/n_updates,train/clip_range,train/value_loss,train/clip_fraction,train/learning_rate,train/approx_kl,train/policy_gradient_loss,rollout/ep_rew_mean,rollout/ep_len_mean
2850,567,152,435456,-0.0002572420768653198,3.8650310039520264,0.8115289807319641,1698,0.2,1.4094426064855523,0.0,0.00025,-9.838294e-10,1.3134882061017884e-06,-6646.26508182353,74976.23529411765
2855,568,152,436224,-0.00023598212929856445,1.127242088317871,0.8553487658500671,1701,0.2,1.1133126740654309,0.0,0.00025,2.3514168e-09,5.789333954453468e-07,-6646.26508182353,74976.23529411765
2859,569,152,436992,-0.00023413438773584657,1.0658882856369019,0.8736152648925781,1704,0.2,1.2195317029125161,0.0,0.00025,3.1022704e-09,2.3094859595100084e-07,-6646.26508182353,74976.23529411765
2863,570,152,437760,-0.0002477895656435673,0.9866406321525574,0.7429317235946655,1707,0.2,1.8117697851525412,0.0,0.00025,1.9274253e-09,7.690008108814558e-07,-6646.26508182353,74976.23529411765
2868,571,152,438528,-0.00022744224063191924,1.3678797483444214,0.8145796060562134,1710,0.2,1.2624762906796403,0.0,0.00025,2.2589284e-09,6.788694817158911e-07,-6646.26508182353,74976.23529411765
2872,572,152,439296,-0.00022844026130365414,0.8951025009155273,0.772118866443634,1713,0.2,1.6567449652486377,0.0,0.00025,2.2096696e-09,9.347374240557352e-07,-6646.26508182353,74976.23529411765
2879,573,152,440064,-0.0001993554489874643,0.7201827168464661,0.8565986156463623,1716,0.2,1.6914269742038515,0.0,0.00025,5.87472e-09,7.927366014983919e-07,-6646.26508182353,74976.23529411765
2883,574,152,440832,-0.00021996469877194613,0.8263964653015137,0.8910003900527954,1719,0.2,1.1173026826646593,0.0,0.00025,1.889952e-09,7.728797047295504e-07,-6646.26508182353,74976.23529411765
2887,575,152,441600,-0.00023770995539962314,0.543315052986145,0.9202557802200317,1722,0.2,1.80351845588949,0.0,0.00025,3.163245e-09,1.046056341793802e-06,-6646.26508182353,74976.23529411765
2892,576,152,442368,-0.00022803965859768342,2.0271172523498535,0.8954136371612549,1725,0.2,1.687733220971293,0.0,0.00025,7.6506207e-10,1.1958634584314293e-06,-6646.26508182353,74976.23529411765
2896,577,152,443136,-0.00022708925886642342,1.3234819173812866,0.8698643445968628,1728,0.2,1.833215703566869,0.0,0.00025,-2.7432214e-09,9.188855377336343e-07,-6646.26508182353,74976.23529411765
2901,578,153,443904,-0.0002746067881768492,1.0459989309310913,0.8792262077331543,1731,0.2,1.3400759862528906,0.0,0.00025,2.4808955e-09,6.806900879989067e-07,-6646.26508182353,74976.23529411765
2905,579,153,444672,-0.00029881407277167053,0.8505660891532898,0.7825180888175964,1734,0.2,1.4308883332543902,0.0,0.00025,-2.6191316e-09,8.127147642274698e-07,-6646.26508182353,74976.23529411765
2909,580,153,445440,-0.0002885464133820885,2.10840106010437,0.7896530628204346,1737,0.2,1.4219629048473306,0.0,0.00025,-1.102111e-09,4.918288646472824e-07,-6646.26508182353,74976.23529411765
2916,581,152,446208,-0.00031238184520690184,1.103992223739624,0.8169135451316833,1740,0.2,1.5064889300200675,0.0,0.00025,2.7088471e-09,6.85277175054782e-07,-6646.26508182353,74976.23529411765
2921,582,153,446976,-0.0002995266756139851,0.68461012840271,0.691467821598053,1743,0.2,1.3589114745457966,0.0,0.00025,-8.856848e-09,9.55064832750294e-07,-6646.26508182353,74976.23529411765
2925,583,153,447744,-0.00031565545497061167,1.422448754310608,0.7201796770095825,1746,0.2,1.725809079905351,0.0,0.00025,-3.7359142e-09,6.440030928287241e-07,-6646.26508182353,74976.23529411765
2929,584,153,448512,-0.0002877046491549764,1.495713710784912,0.8058578372001648,1749,0.2,1.2213937693999872,0.0,0.00025,-2.4081395e-09,1.2814157849384678e-06,-6646.26508182353,74976.23529411765
2934,585,153,449280,-0.00028046154996748857,0.7305426001548767,0.7803441286087036,1752,0.2,2.4122385937306614,0.0,0.00025,-1.8454216e-10,9.774683146840996e-07,-6646.26508182353,74976.23529411765
2938,586,153,450048,-0.0002304354418609162,1.1123169660568237,0.7934749722480774,1755,0.2,1.9253366068005562,0.0,0.00025,-7.031444e-09,1.5552731282595132e-06,-6646.26508182353,74976.23529411765
2942,587,153,450816,-0.00020941935811909693,1.5229685306549072,0.8923177719116211,1758,0.2,1.3336674144698515,0.0,0.00025,-1.3407687e-09,6.973407127790981e-07,-6646.26508182353,74976.23529411765
2950,588,153,451584,-0.00023323231107497122,0.7170743942260742,0.9157339930534363,1761,0.2,1.4249835796654224,0.0,0.00025,1.327655e-10,1.2264839218308528e-06,-6646.26508182353,74976.23529411765
2954,589,153,452352,-0.00024059565738651954,1.4015092849731445,0.9181628227233887,1764,0.2,1.2637510014077027,0.0,0.00025,1.8943755e-09,8.447839516318506e-07,-6646.26508182353,74976.23529411765
2958,590,153,453120,-0.0002171986361645395,3.4265317916870117,0.9412845969200134,1767,0.2,2.4382515988416142,0.0,0.00025,-5.615463e-09,4.876120429899958e-07,-6646.26508182353,74976.23529411765
2963,591,153,453888,-0.00019234993184606233,0.46460992097854614,0.9120303988456726,1770,0.2,1.6285079042944643,0.0,0.00025,-9.151459e-10,6.990772413296832e-07,-6646.26508182353,74976.23529411765
2967,592,153,454656,-0.00023336675399655683,2.868710994720459,0.8869901895523071,1773,0.2,2.043909570409192,0.0,0.00025,1.6741885e-09,6.259522504276699e-07,-6646.26508182353,74976.23529411765
2971,593,153,455424,-0.00022739922173463533,0.8845301270484924,0.9053375720977783,1776,0.2,1.263676305198007,0.0,0.00025,1.5757049e-09,6.019415903008646e-07,-6646.26508182353,74976.23529411765
2975,594,153,456192,-0.00026828256563425786,0.7221601009368896,0.8884009122848511,1779,0.2,1.3086873036291864,0.0,0.00025,1.8477255e-09,7.597716628677315e-07,-6646.26508182353,74976.23529411765
2980,595,153,456960,-0.00030760595452900615,0.5150274634361267,0.903908908367157,1782,0.2,1.5505201891064644,0.0,0.00025,-2.1407551e-09,1.568683526582188e-06,-6646.26508182353,74976.23529411765
2987,596,153,457728,-0.0003105978636691968,0.9577621817588806,0.9123688340187073,1785,0.2,1.4942770728634462,0.0,0.00025,1.2221145e-09,8.351764538221889e-07,-6646.26508182353,74976.23529411765
2991,597,153,458496,-0.0003110857073301708,1.132110595703125,0.9326964020729065,1788,0.2,0.9008742036918799,0.0,0.00025,-5.7828395e-09,8.291099220514297e-07,-6646.26508182353,74976.23529411765
2995,598,153,459264,-0.0003513397730582963,0.35930606722831726,0.9446524381637573,1791,0.2,0.8119387568698989,0.0,0.00025,-2.8472453e-09,9.232963849272993e-07,-6646.26508182353,74976.23529411765
3000,599,153,460032,-0.00034602308652311977,1.7671098709106445,0.9546785354614258,1794,0.2,1.166811612331205,0.0,0.00025,-4.71924e-09,7.6379445898864e-07,-6646.26508182353,74976.23529411765
3004,600,153,460800,-0.00037452383953172504,0.9873045682907104,0.951359212398529,1797,0.2,0.7572370746897327,0.0,0.00025,1.2001422e-10,1.1466650499237908e-06,-6646.26508182353,74976.23529411765
3008,601,153,461568,-0.00034803688524536684,1.0837290287017822,0.969628095626831,1800,0.2,0.9121574300030867,0.0,0.00025,-4.9471777e-10,1.2756855640974309e-06,-6646.26508182353,74976.23529411765
3013,602,153,462336,-0.00033869834543212265,0.7825179100036621,0.9534501433372498,1803,0.2,0.8851485033002164,0.0,0.00025,-6.104844e-09,1.0804376668400234e-06,-6646.26508182353,74976.23529411765
3020,603,153,463104,-0.00034229667734406475,1.081362247467041,0.9631060361862183,1806,0.2,0.8368159329725636,0.0,0.00025,-9.0773966e-10,9.297186301814186e-07,-6646.26508182353,74976.23529411765
3024,604,153,463872,-0.00032947857228767435,1.147188425064087,0.9132356643676758,1809,0.2,1.80678172243966,0.0,0.00025,-5.520356e-09,1.432445262455278e-06,-6646.26508182353,74976.23529411765
3029,605,153,464640,-0.00028324910999799613,1.630318522453308,0.9174386262893677,1812,0.2,1.7612403564982944,0.0,0.00025,3.4042338e-10,5.796221860994896e-07,-6646.26508182353,74976.23529411765
3033,606,153,465408,-0.00030634555009277794,1.6297868490219116,0.9472057819366455,1815,0.2,1.6129835214879777,0.0,0.00025,-4.439336e-09,5.201533591995636e-07,-6646.26508182353,74976.23529411765
3037,607,153,466176,-0.00032108389617254335,1.154253363609314,0.9407537579536438,1818,0.2,1.5476116579439905,0.0,0.00025,-4.5500137e-10,1.0169056218324436e-06,-6646.26508182353,74976.23529411765
3042,608,153,466944,-0.0003179262215174579,1.2695345878601074,0.9529656767845154,1821,0.2,1.4717834235893354,0.0,0.00025,-3.872735e-09,8.859270666208532e-07,-6646.26508182353,74976.23529411765
3046,609,153,467712,-0.000291852402369841,1.0660146474838257,0.9763749837875366,1824,0.2,1.092078625328011,0.0,0.00025,-3.527261e-09,2.495362423360348e-07,-6646.26508182353,74976.23529411765
3050,610,153,468480,-0.00027631421592862654,1.2174893617630005,0.9342153668403625,1827,0.2,1.6532410325275526,0.0,0.00025,-2.7876872e-09,1.6443664208054543e-06,-6646.26508182353,74976.23529411765
3058,611,153,469248,-0.000337380690931847,1.2314735651016235,0.9170670509338379,1830,0.2,1.8335326918297343,0.0,0.00025,-7.603293e-10,1.1444337562554413e-06,-6646.26508182353,74976.23529411765
3062,612,153,470016,-0.00039774709269598435,1.00791597366333,0.9010992050170898,1833,0.2,1.8543665177292294,0.0,0.00025,-5.1702904e-09,9.11341178127461e-07,-6679.1059350000005,75475.77777777778
3066,613,153,470784,-0.0004408604537376151,3.4905805587768555,-0.03595459461212158,1836,0.2,76.75330058402486,0.0,0.00025,-1.8041639e-09,4.9513797017021315e-06,-6679.1059350000005,75475.77777777778
3070,614,153,471552,-0.0004226668243063614,0.9709659218788147,0.6722418069839478,1839,0.2,2.8945705046256385,0.0,0.00025,-8.685871e-09,2.392651771919595e-06,-6708.489856263159,75922.73684210527
3075,615,153,472320,-0.000675958863010035,46.961002349853516,0.10964316129684448,1842,0.2,65.17531668146451,0.0,0.00025,6.8080414e-10,2.191008146231373e-05,-6708.489856263159,75922.73684210527
3079,616,153,473088,-0.0007369065157642277,0.9884315133094788,-0.13715636730194092,1845,0.2,3.5248525788386664,0.0,0.00025,-2.420369e-09,1.0715603517989317e-05,-6708.489856263159,75922.73684210527
3083,617,153,473856,-0.000854714093697516,0.7952942848205566,0.6164690256118774,1848,0.2,1.0765575965245564,0.0,0.00025,-4.4194386e-09,5.085942878698309e-06,-6708.489856263159,75922.73684210527
3091,618,153,474624,-0.0007819719992565095,0.4984072148799896,0.71746826171875,1851,0.2,1.0313240418003664,0.0,0.00025,-7.2172526e-09,2.8327728311220803e-06,-6708.489856263159,75922.73684210527
3095,619,153,475392,-0.0007728332453148647,0.43280383944511414,0.7965900897979736,1854,0.2,1.0107827538417444,0.0,0.00025,-8.7410825e-09,4.0403036918077205e-06,-6708.489856263159,75922.73684210527
3099,620,153,476160,-0.000737893526093103,5.4372406005859375,0.7801822423934937,1857,0.2,1.5850504922370117,0.0,0.00025,-8.325988e-09,7.023336365818977e-07,-6708.489856263159,75922.73684210527
3104,621,153,476928,-0.0006653868755771933,0.5274715423583984,0.7690632343292236,1860,0.2,1.6013375437921948,0.0,0.00025,-2.4984221e-09,1.1763768270611763e-06,-6708.489856263159,75922.73684210527
3108,622,153,477696,-0.0007223486358674967,1.184964656829834,0.8437331318855286,1863,0.2,1.734864862428771,0.0,0.00025,-5.9119287e-09,1.6438619544108708e-06,-6708.489856263159,75922.73684210527
3112,623,153,478464,-0.0007108350942467547,0.9297289252281189,0.8713621497154236,1866,0.2,1.170899694164594,0.0,0.00025,-5.777148e-09,2.36721179034147e-06,-6708.489856263159,75922.73684210527
3116,624,153,479232,-0.0007100235703142567,0.7897577285766602,0.8683940768241882,1869,0.2,1.713565893471241,0.0,0.00025,-2.5608056e-09,2.978667099442747e-06,-6708.489856263159,75922.73684210527
3121,625,153,480000,-0.0006636498728767037,0.8555320501327515,0.8677545785903931,1872,0.2,1.3947426246272192,0.0,0.00025,-8.785579e-09,2.198529222773181e-06,-6708.489856263159,75922.73684210527
3128,626,153,480768,-0.0007005280640441924,0.9044668078422546,0.8241477608680725,1875,0.2,1.6834313952260547,0.0,0.00025,-1.777129e-09,1.3475623240487444e-06,-6708.489856263159,75922.73684210527
3132,627,153,481536,-0.0007864219248100804,0.7988150715827942,0.7961839437484741,1878,0.2,1.9658865928649902,0.0,0.00025,-1.542702e-09,2.452922571036551e-06,-6708.489856263159,75922.73684210527
3137,628,153,482304,-0.000967822116055888,2.2771964073181152,0.807361364364624,1881,0.2,1.5030024457308981,0.0,0.00025,-4.143388e-09,3.299475388808383e-06,-6708.489856263159,75922.73684210527
3141,629,153,483072,-0.0012352042281741484,1.2213847637176514,0.8176509737968445,1884,0.2,1.4980962847669919,0.0,0.00025,-7.1850743e-09,3.0678153658906617e-06,-6708.489856263159,75922.73684210527
3145,630,153,483840,-0.0015153248968999833,0.40408918261528015,0.8539667129516602,1887,0.2,1.0313416437970266,0.0,0.00025,-2.2425677e-10,5.174732197903924e-06,-6708.489856263159,75922.73684210527
3149,631,153,484608,-0.0015419183425062026,0.9548907279968262,0.8051549196243286,1890,0.2,1.3360330628024206,0.0,0.00025,-2.438109e-10,2.9490976076987054e-06,-6708.489856263159,75922.73684210527
3154,632,153,485376,-0.001781376518516077,0.8814358711242676,0.8240144848823547,1893,0.2,1.3087875573999352,0.0,0.00025,-1.2874276e-09,7.324683893885877e-06,-6708.489856263159,75922.73684210527
3161,633,153,486144,-0.0021520603477256373,0.902277410030365,0.7146482467651367,1896,0.2,1.509886550406615,0.0,0.00025,3.0119054e-09,6.719162532438834e-06,-6708.489856263159,75922.73684210527
3166,634,153,486912,-0.0028890953690279275,3.8124938011169434,0.8627983331680298,1899,0.2,1.2706124501095877,0.0,0.00025,1.9176127e-09,7.22949819949766e-06,-6708.489856263159,75922.73684210527
3170,635,153,487680,-0.00314057575370599,0.556991457939148,0.8813550472259521,1902,0.2,0.9618887259728379,0.0,0.00025,9.01241e-09,5.245059987323151e-06,-6708.489856263159,75922.73684210527
3174,636,153,488448,-0.008594236828179823,1.6518301963806152,0.796433687210083,1905,0.2,1.9860651459958818,0.0013020833333333333,0.00025,0.0010842228,-5.5489498966683946e-05,-6708.489856263159,75922.73684210527
3178,637,153,489216,-0.05845180008178533,0.5598086714744568,0.7855212688446045,1908,0.2,0.8836061561273204,0.025607638888888888,0.00025,0.05727488,0.004973179143336084,-6708.489856263159,75922.73684210527
3183,638,153,489984,-1.751056997060611e-05,0.44261565804481506,0.8425584435462952,1911,0.2,0.8306599230402045,0.0,0.00025,1.926553e-09,2.113584842946794e-08,-6708.489856263159,75922.73684210527
3187,639,153,490752,-2.0657453243681328e-05,0.9155728816986084,0.8660068511962891,1914,0.2,1.001440328028467,0.0,0.00025,-2.2300872e-09,4.78628660655684e-08,-6708.489856263159,75922.73684210527
3191,640,153,491520,-1.8596965295121965e-05,1.2681941986083984,0.7877166867256165,1917,0.2,1.6060558963153098,0.0,0.00025,1.4627171e-09,2.733819807569186e-08,-6708.489856263159,75922.73684210527
3199,641,153,492288,-1.7738268512504066e-05,0.5490013360977173,0.8396613001823425,1920,0.2,1.5930222711629338,0.0,0.00025,-2.6159472e-09,7.446053334408336e-08,-6708.489856263159,75922.73684210527
3203,642,153,493056,-1.961533394023718e-05,0.6985165476799011,0.8776907920837402,1923,0.2,1.4119026884436607,0.0,0.00025,-5.6481625e-10,9.50725128253301e-09,-6708.489856263159,75922.73684210527
3207,643,153,493824,-1.887715637217803e-05,5.055016994476318,0.9065312147140503,1926,0.2,1.0667781229648325,0.0,0.00025,5.4915567e-10,5.683169648465183e-08,-6708.489856263159,75922.73684210527
3212,644,153,494592,-1.5979884917922187e-05,0.5558656454086304,0.9168769121170044,1929,0.2,1.7988202364908323,0.0,0.00025,-1.0393246e-09,3.770886299510797e-08,-6708.489856263159,75922.73684210527
3216,645,154,495360,-1.5035630756048906e-05,2.566660165786743,0.9287981986999512,1932,0.2,1.8389338408079412,0.0,0.00025,7.420888e-10,2.2060703486204147e-08,-6708.489856263159,75922.73684210527
3220,646,154,496128,-1.3987233993854412e-05,1.8299243450164795,0.9264838099479675,1935,0.2,0.9231278142995305,0.0,0.00025,4.7814632e-09,2.326527869121896e-08,-6708.489856263159,75922.73684210527
3225,647,154,496896,-1.4362941960320717e-05,0.5440754890441895,0.8880263566970825,1938,0.2,0.9307918859024843,0.0,0.00025,6.203807e-09,5.222520687513882e-09,-6708.489856263159,75922.73684210527
3232,648,153,497664,-1.4725315888123683e-05,1.5808955430984497,0.8829042911529541,1941,0.2,0.8826111699971888,0.0,0.00025,2.5825921e-09,-4.5531325870090064e-09,-6708.489856263159,75922.73684210527
3236,649,153,498432,-2.0525583623667546e-05,0.7196512222290039,0.8721688985824585,1944,0.2,1.1207540664407942,0.0,0.00025,4.4290798e-09,-1.7462298274040222e-10,-6708.489856263159,75922.73684210527
3241,650,154,499200,-1.9650992284267784e-05,4.171327590942383,0.9091215133666992,1947,0.2,1.0659319961236582,0.0,0.00025,-9.263445e-10,1.1570389486021465e-08,-6708.489856263159,75922.73684210527
3245,651,154,499968,-2.60043248595644e-05,1.9209494590759277,0.888879120349884,1950,0.2,0.8019310798909929,0.0,0.00025,-4.6509947e-09,7.889078309138615e-08,-6708.489856263159,75922.73684210527
3249,652,154,500736,-3.141190960478626e-05,1.6669552326202393,0.8336552381515503,1953,0.2,0.9470962782700857,0.0,0.00025,-5.388587e-09,9.00407839152548e-08,-6708.489856263159,75922.73684210527
