time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/entropy_loss,train/n_updates,train/value_loss,train/approx_kl,train/clip_range,rollout/ep_len_mean,train/explained_variance,train/clip_fraction,train/policy_gradient_loss,train/learning_rate,train/loss,rollout/ep_rew_mean
146,454,348672,2374,-7.7010827329423694,1359,11.134975737995571,0.044332433,0.2,999.34,0.909679114818573,0.4422743055555556,0.007025463674734864,0.00025,7.417799949645996,11608.51
146,455,349440,2380,-7.553293810950385,1362,8.917695267332924,0.06011759,0.2,999.34,0.8752918839454651,0.4084201388888889,0.03092774352990091,0.00025,5.895883560180664,11505.89
146,456,350208,2385,-7.724151028527154,1365,18.233973873986137,0.025584457,0.2,1004.33,0.9170775413513184,0.296875,0.010055997240771022,0.00025,12.524807929992676,11428.27
146,457,350976,2390,-7.655607958634694,1368,14.240765690803528,0.0343435,0.2,1004.33,0.9365856647491455,0.3198784722222222,0.018222189120327432,0.00025,6.001725673675537,11147.96
146,458,351744,2396,-7.675841245386335,1371,9.737941516770256,0.035031546,0.2,1004.33,0.9196672439575195,0.3151041666666667,0.005123216568285393,0.00025,3.241854667663574,11139.66
146,459,352512,2401,-7.570213536421458,1374,9.263269699282116,0.03419614,0.2,1004.33,0.8950310349464417,0.3450520833333333,-0.0004809729030562772,0.00025,6.649056911468506,11116.84
146,460,353280,2406,-7.628325992160374,1377,6.46001143919097,0.03314239,0.2,1004.33,0.9503717422485352,0.37890625,0.02556913162374662,0.00025,2.973381996154785,11149.86
146,461,354048,2412,-7.491017301877339,1380,6.495527025726107,0.03992719,0.2,1007.22,0.9112061262130737,0.4075520833333333,0.007074600965198543,0.00025,2.6896138191223145,11121.29
146,462,354816,2417,-7.588106532891591,1383,7.549021591742833,0.030847698,0.2,1007.28,0.9276085495948792,0.3654513888888889,0.009170586650725454,0.00025,1.8153098821640015,11113.84
146,463,355584,2422,-7.709406349394056,1386,10.816571825080448,0.049616456,0.2,1011.88,0.9411324858665466,0.3923611111111111,0.01208567156896202,0.00025,2.4303910732269287,11024.23
146,464,356352,2427,-7.767419483926561,1389,13.078236530224482,0.04002169,0.2,1011.88,0.9720869660377502,0.4058159722222222,0.009303037167733742,0.00025,9.427945137023926,10884.23
146,465,357120,2433,-7.74193220006095,1392,14.274072978231642,0.03386728,0.2,1011.88,0.9087309241294861,0.3715277777777778,0.0002703952421951625,0.00025,5.646724700927734,10813.53
146,466,357888,2439,-7.654932591650221,1395,9.115287707911598,0.026575213,0.2,1011.88,0.8805297613143921,0.2712673611111111,0.007020460816824602,0.00025,5.134883403778076,10801.53
146,467,358656,2445,-7.592961185508305,1398,6.550200002060996,0.059795897,0.2,1016.07,0.8898029923439026,0.4157986111111111,0.02511117578898039,0.00025,3.098456621170044,10912.59
146,468,359424,2451,-7.544281668133205,1401,7.916686980260743,0.040998604,0.2,1016.07,0.9001894593238831,0.4010416666666667,0.01778282796860569,0.00025,3.593662738800049,10913.66
146,469,360192,2457,-7.686047679848141,1404,8.154259257846409,0.062010944,0.2,1016.07,0.898530900478363,0.4088541666666667,0.02338458620943129,0.00025,6.465064525604248,10907.18
146,470,360960,2462,-7.584081239170498,1407,8.189110457897186,0.038735826,0.2,1010.15,0.9144277572631836,0.3784722222222222,0.00845814159967833,0.00025,2.414163589477539,10912.69
146,471,361728,2467,-7.638588322533502,1410,19.21430868903796,0.023810739,0.2,1010.15,0.8539983034133911,0.2986111111111111,0.00810727588314977,0.00025,6.905998229980469,10837.77
146,472,362496,2472,-7.734675208727519,1413,14.630683716800478,0.042188525,0.2,1010.15,0.9255615472793579,0.3307291666666667,0.012044251573065089,0.00025,6.746772289276123,10715.5
146,473,363264,2478,-7.800098021825154,1416,18.164520505401825,0.04491803,0.2,1010.15,0.9489499926567078,0.3125,0.015025870602888366,0.00025,3.7828187942504883,10414.31
146,474,364032,2483,-7.779856443405151,1419,9.458861947059631,0.020899236,0.2,1013.08,0.9680158495903015,0.3402777777777778,0.011343708080756996,0.00025,3.0240373611450195,10507.79
146,475,364800,2488,-7.70706111854977,1422,8.276910566621357,0.029878952,0.2,1013.08,0.9633108377456665,0.2947048611111111,0.009921319342942702,0.00025,3.6897826194763184,10489.31
146,476,365568,2493,-7.732384105523427,1425,8.518666681316164,0.042870194,0.2,1013.08,0.9410741329193115,0.3980034722222222,0.0074307598923850395,0.00025,4.214930057525635,10452.13
146,477,366336,2499,-7.672918988598718,1428,6.765790015459061,0.045446437,0.2,1013.08,0.9586952924728394,0.3871527777777778,0.021154559902950294,0.00025,1.107597827911377,10450.31
146,478,367104,2504,-7.728827039400737,1431,9.196800000137753,0.029733138,0.2,1013.08,0.9220693707466125,0.3246527777777778,0.007419870726557242,0.00025,7.180357456207275,10387.67
146,479,367872,2510,-7.690746876928541,1434,8.755668037467533,0.042092036,0.2,1013.08,0.9285679459571838,0.3485243055555556,0.0023685820762895876,0.00025,6.573262691497803,10391.83
146,480,368640,2515,-7.711084438694848,1437,13.83430458108584,0.03674941,0.2,1013.08,0.8477755784988403,0.3459201388888889,0.013561808581774434,0.00025,15.849069595336914,10353.87
146,481,369408,2521,-7.732024517324236,1440,9.755412326918709,0.026544401,0.2,1013.08,0.8272166848182678,0.2821180555555556,0.005246496254888673,0.00025,5.67974853515625,10368.51
146,482,370176,2526,-7.579572916030884,1443,11.404925558302137,0.03305894,0.2,1013.01,0.8467264175415039,0.3376736111111111,0.0023357419866240686,0.00025,8.539694786071777,10341.65
146,483,370944,2531,-7.538236525323656,1446,10.190639482604134,0.04647018,0.2,1013.01,0.8793896436691284,0.3862847222222222,0.003261762722912762,0.00025,7.927298545837402,10288.91
146,484,371712,2537,-7.585407899485694,1449,10.18577555153105,0.04191786,0.2,1013.01,0.8326719999313354,0.3893229166666667,0.006601860423365401,0.00025,7.543356895446777,10311.09
146,485,372480,2542,-7.4746067192819385,1452,7.23980192012257,0.034659456,0.2,1013.01,0.9219457507133484,0.3528645833333333,0.003140712726033396,0.00025,2.603635787963867,10345.69
146,486,373248,2547,-7.564520166979896,1455,16.21764785051346,0.029980177,0.2,1013.01,0.9117584228515625,0.3888888888888889,0.013452568874021785,0.00025,20.7949275970459,10306.2
146,487,374016,2552,-7.651268025239308,1458,6.5960581170188055,0.032831218,0.2,1013.01,0.9572793841362,0.3489583333333333,0.003193789614467985,0.00025,4.312775611877441,10317.9
146,488,374784,2557,-7.649225910504659,1461,11.474288284778595,0.028480373,0.2,1013.01,0.8624398112297058,0.3298611111111111,0.0033735571066952413,0.00025,7.44066047668457,10379.65
146,489,375552,2563,-7.652059806717767,1464,9.907369686497582,0.046789225,0.2,1013.01,0.9120834469795227,0.3767361111111111,0.005472212978121307,0.00025,8.589560508728027,10457.93
146,490,376320,2568,-7.780169228712718,1467,9.951777325736153,0.04360023,0.2,1013.01,0.8462318181991577,0.3819444444444444,-0.0003858417169087463,0.00025,3.7162153720855713,10617.58
146,491,377088,2573,-7.772530575593312,1470,9.19823513759507,0.04178204,0.2,1013.01,0.7997970581054688,0.4001736111111111,0.007782199588190351,0.00025,3.0968177318573,10515.4
146,492,377856,2578,-7.846224281522963,1473,12.37420810593499,0.029862052,0.2,1013.01,0.7674861550331116,0.3784722222222222,0.013776728469464514,0.00025,3.657886505126953,10384.88
146,493,378624,2584,-7.735726455847423,1476,11.594756795300377,0.024393171,0.2,1013.01,0.8039668202400208,0.24913194444444445,0.001751723000779748,0.00025,8.715215682983398,10346.56
146,494,379392,2589,-7.660077823532952,1479,9.09064307808876,0.038281806,0.2,1013.01,0.8408200740814209,0.4006076388888889,0.00033407481128556863,0.00025,3.3753623962402344,10301.06
146,495,380160,2594,-7.647621896531847,1482,10.828423099385368,0.036173653,0.2,1013.01,0.8482156991958618,0.35546875,0.009607757619556246,0.00025,3.3056716918945312,10283.35
146,496,380928,2599,-7.841326740052965,1485,11.99422800872061,0.02887219,0.2,1013.01,0.8559148907661438,0.3394097222222222,0.016443229267477162,0.00025,3.997493028640747,10198.55
146,497,381696,2604,-7.683251778284709,1488,10.252183510197533,0.035298947,0.2,1013.01,0.8763845562934875,0.4036458333333333,-0.0005696880010267099,0.00025,4.8720011711120605,10554.88
146,498,382464,2610,-7.782202409373389,1491,9.931631492243874,0.038769305,0.2,1013.01,0.8666301965713501,0.3793402777777778,0.0008894913998018536,0.00025,5.448830604553223,10513.54
146,499,383232,2615,-7.729768362310198,1494,16.489290561940933,0.016367754,0.2,1013.01,0.8903775215148926,0.2552083333333333,-0.0003438416946058472,0.00025,13.490723609924316,10514.86
146,500,384000,2620,-7.793599572446611,1497,10.420046912299263,0.030154115,0.2,1013.01,0.8785184621810913,0.3224826388888889,-0.00010334658953878615,0.00025,2.962773561477661,10413.11
146,501,384768,2625,-7.655644218126933,1500,9.765982376204597,0.038703725,0.2,1013.01,0.885368824005127,0.3919270833333333,0.009317434425207062,0.00025,3.350584030151367,10373.06
146,502,385536,2631,-7.734852578904894,1503,7.918295161591636,0.03903355,0.2,1013.01,0.8331366181373596,0.39453125,0.009274533626416491,0.00025,3.8125476837158203,10373.06
146,503,386304,2636,-7.6813188725047645,1506,8.520858016279009,0.03728098,0.2,1013.01,0.8910269737243652,0.3155381944444444,0.011555567293220924,0.00025,5.262578010559082,10346.02
146,504,387072,2641,-7.648531999852922,1509,11.883257256613838,0.03599723,0.2,1018.93,0.8990659117698669,0.36328125,0.010855757437335948,0.00025,3.083052396774292,10545.17
146,505,387840,2647,-7.605302260981666,1512,13.587655501233208,0.03133942,0.2,1018.93,0.9279515743255615,0.3519965277777778,-0.0010498050574420227,0.00025,10.677396774291992,10702.52
146,506,388608,2652,-7.634757353199853,1515,17.892281393210094,0.059717495,0.2,1018.93,0.8864602446556091,0.4357638888888889,0.03222525280175938,0.00025,6.335852146148682,10970.42
146,507,389376,2657,-7.623625689082676,1518,14.466074013047749,0.064980626,0.2,1018.93,0.9346199631690979,0.3728298611111111,0.033275635175717376,0.00025,3.546450614929199,10852.69
146,508,390144,2663,-7.686649945047167,1521,9.497508022520277,0.050162572,0.2,1018.93,0.9134709239006042,0.4283854166666667,0.013367788853227265,0.00025,8.954108238220215,10902.89
146,509,390912,2668,-7.588559647401174,1524,11.083539191219542,0.039687727,0.2,1018.93,0.8752888441085815,0.4058159722222222,0.02453964060017218,0.00025,1.7099016904830933,10953.05
146,510,391680,2673,-7.484325223498875,1527,8.678781234555775,0.06831127,0.2,1018.93,0.9296445250511169,0.4422743055555556,0.02483822415686316,0.00025,3.486405849456787,11030.01
146,511,392448,2679,-7.410767641332415,1530,11.331478039423624,0.054696005,0.2,1018.93,0.9312695860862732,0.4071180555555556,0.010749009864715239,0.00025,5.466242790222168,11001.57
146,512,393216,2684,-7.459344314204322,1533,19.923738973008263,0.042838257,0.2,1018.93,0.936798632144928,0.4201388888888889,0.020808308055469144,0.00025,10.204594612121582,10910.71
146,513,393984,2689,-7.5425516035821705,1536,7.432842234770457,0.06367461,0.2,1018.93,0.9783049821853638,0.4058159722222222,0.02515435917302966,0.00025,6.872618198394775,10850.14
146,514,394752,2694,-7.574677420987023,1539,8.385415610339907,0.053139865,0.2,1018.93,0.9300483465194702,0.4322916666666667,0.017274771480717592,0.00025,3.356159210205078,10874.12
146,515,395520,2700,-7.575787789291805,1542,9.269217309024599,0.053501908,0.2,1019.0,0.929181694984436,0.4348958333333333,0.04043778377429893,0.00025,4.880916595458984,10951.38
146,516,396288,2705,-7.696470624870724,1545,9.693921403752434,0.067077376,0.2,1019.0,0.9175177812576294,0.4574652777777778,0.012317435272658864,0.00025,5.147504806518555,10931.36
146,517,397056,2710,-7.667993333604601,1548,9.90011856953303,0.05036013,0.2,1019.0,0.9241230487823486,0.4197048611111111,0.0024400499468255374,0.00025,5.768296241760254,10948.78
146,518,397824,2715,-7.501632855998145,1551,7.279526015122731,0.09318737,0.2,1019.0,0.9498509764671326,0.45703125,0.028021336041597858,0.00025,3.254181146621704,10963.34
146,519,398592,2720,-7.5779893067148,1554,12.129144171873728,0.04216527,0.2,1019.0,0.9291204214096069,0.3567708333333333,0.007248130691651668,0.00025,3.8066084384918213,10932.8
146,520,399360,2726,-7.667254447937012,1557,8.16627025604248,0.02581157,0.2,1019.0,0.952289342880249,0.3467881944444444,0.01478679297077987,0.00025,4.166880130767822,11096.55
146,521,400128,2731,-7.710109366310967,1560,16.563718173238968,0.06178084,0.2,1019.0,0.9117249250411987,0.4631076388888889,0.011900670399578909,0.00025,6.051680088043213,11125.1
146,522,400896,2736,-7.694600469536251,1563,9.510350939300325,0.08662903,0.2,1019.0,0.9654167294502258,0.4010416666666667,0.027523332395099312,0.00025,4.292150974273682,11050.0
146,523,401664,2741,-7.6585301293267145,1566,7.8101433051957025,0.05914252,0.2,1019.0,0.9493503570556641,0.3897569444444444,0.027033434107175305,0.00025,2.4278790950775146,11160.69
146,524,402432,2746,-7.591274069415198,1569,7.263382511006461,0.043328766,0.2,1019.0,0.9307404160499573,0.4244791666666667,0.028257806778937165,0.00025,2.207831382751465,11255.61
146,525,403200,2752,-7.483802828523848,1572,8.611706770128674,0.036811654,0.2,1019.0,0.9325360059738159,0.3815104166666667,0.020494690229598846,0.00025,3.8365437984466553,11357.49
146,526,403968,2757,-7.558248751693302,1575,12.293509427044127,0.04280789,0.2,1019.0,0.938797652721405,0.4587673611111111,0.023260329209733754,0.00025,7.0526580810546875,11410.68
146,527,404736,2762,-7.65159332089954,1578,9.557098242971632,0.058208715,0.2,1019.0,0.9593443274497986,0.40234375,0.016787416127044708,0.00025,6.624093055725098,11369.15
146,528,405504,2768,-7.652297039826711,1581,7.7308869163195295,0.056368843,0.2,1019.0,0.932773232460022,0.4006076388888889,0.0226385595354562,0.00025,4.167586326599121,11333.82
146,529,406272,2773,-7.625899208916558,1584,5.976786192920473,0.053591926,0.2,1019.0,0.9377747178077698,0.5034722222222222,0.03110514440211571,0.00025,2.7179274559020996,11359.56
146,530,407040,2778,-7.488264520963033,1587,10.369204276137882,0.029790318,0.2,1019.0,0.9031274318695068,0.3676215277777778,0.00826710982558628,0.00025,4.563669204711914,11359.9
146,531,407808,2783,-7.4894850916332665,1590,7.312005549669266,0.033853892,0.2,1019.0,0.9259577989578247,0.4188368055555556,0.010621085284381278,0.00025,1.7150516510009766,11413.96
146,532,408576,2789,-7.449384139643775,1593,6.8556173493464785,0.04952677,0.2,1019.0,0.9198173880577087,0.3893229166666667,0.01067558977390743,0.00025,1.926198124885559,11495.34
146,533,409344,2794,-7.7332613004578485,1596,8.83712507618798,0.049465496,0.2,1019.0,0.9344162940979004,0.4865451388888889,0.01779905365159114,0.00025,3.976191520690918,11568.25
146,534,410112,2799,-7.7288831737306385,1599,9.91827361120118,0.041864544,0.2,1019.0,0.9276606440544128,0.3949652777777778,0.009658956421642668,0.00025,5.909430980682373,11606.99
146,535,410880,2804,-7.676012496153514,1602,10.071756737099754,0.028151967,0.2,1019.0,0.93302983045578,0.3559027777777778,-0.004944817357075711,0.00025,2.7312026023864746,11545.89
146,536,411648,2809,-7.644352025455898,1605,6.198750091923608,0.051747028,0.2,1019.0,0.9570761919021606,0.40234375,0.01662368577025417,0.00025,3.532081127166748,11589.05
146,537,412416,2815,-7.690925008720821,1608,11.363793111509747,0.054366905,0.2,1019.0,0.8935279846191406,0.4275173611111111,0.006444250155861179,0.00025,6.623461723327637,11618.22
146,538,413184,2820,-7.654728167586857,1611,19.318309956126743,0.030027175,0.2,1019.0,0.9244459867477417,0.3337673611111111,0.01717737775632284,0.00025,8.296408653259277,11584.98
146,539,413952,2825,-7.730788681242201,1614,8.094428231318792,0.04705283,0.2,1019.0,0.960358738899231,0.3741319444444444,0.015081800973146327,0.00025,2.082216739654541,11393.41
146,540,414720,2831,-7.811190313763088,1617,9.81414360139105,0.04656441,0.2,1019.0,0.9105701446533203,0.3736979166666667,0.014195856082046198,0.00025,5.170520305633545,11530.63
146,541,415488,2836,-7.729819946818882,1620,8.859489937623342,0.046191122,0.2,1019.0,0.9380683898925781,0.4097222222222222,0.020996600104909804,0.00025,4.078186988830566,11442.49
146,542,416256,2841,-7.7335014012124805,1623,9.6641632715861,0.04719634,0.2,1019.0,0.911465048789978,0.4348958333333333,0.0036436383767674365,0.00025,1.8583253622055054,11332.01
146,543,417024,2846,-7.7116373380025225,1626,12.616167432732052,0.027421042,0.2,1019.0,0.9105210304260254,0.3172743055555556,0.004812383843171928,0.00025,5.877599716186523,11260.77
146,544,417792,2852,-7.708822237120734,1629,12.76901321940952,0.041992266,0.2,1019.0,0.839187502861023,0.3376736111111111,0.006893940205271874,0.00025,5.8159637451171875,11223.43
146,545,418560,2857,-7.646673884656694,1632,10.503257562716803,0.037059557,0.2,1019.0,0.8696082830429077,0.3732638888888889,0.004112981479718453,0.00025,3.395939350128174,11334.81
146,546,419328,2862,-7.606697234842512,1635,10.752116441726685,0.04755677,0.2,1019.0,0.8293724060058594,0.4240451388888889,0.00608758283002923,0.00025,2.0315089225769043,11407.1
146,547,420096,2867,-7.612504634592268,1638,10.155673010481728,0.030223737,0.2,1019.0,0.868948221206665,0.3736979166666667,-0.0006360971472329564,0.00025,7.894655704498291,11377.2
146,548,420864,2872,-7.651317046748267,1641,7.458692888418834,0.027915036,0.2,1019.0,0.9040322303771973,0.3276909722222222,0.012117203053397438,0.00025,3.488755702972412,11291.72
146,549,421632,2878,-7.737667057249281,1644,7.317380391889149,0.03553031,0.2,1019.0,0.9427525997161865,0.3819444444444444,0.005289632788238426,0.00025,3.308563709259033,11268.04
146,550,422400,2883,-7.639822251266903,1647,7.539446938369009,0.043788254,0.2,1019.0,0.8992465734481812,0.4544270833333333,0.017069810561628804,0.00025,2.9339632987976074,11309.64
146,551,423168,2888,-7.591068804264069,1650,9.123159733083513,0.05661158,0.2,1019.0,0.8975057601928711,0.3893229166666667,0.017016489614939526,0.00025,2.219311237335205,11304.44
146,552,423936,2894,-7.5215341382556495,1653,5.961566991276211,0.053518787,0.2,1019.0,0.9460482001304626,0.4296875,0.015666695479821,0.00025,2.770547866821289,11286.62
146,553,424704,2899,-7.612314416302575,1656,9.44217284851604,0.027185174,0.2,1019.0,0.898215115070343,0.3615451388888889,0.015012590525050959,0.00025,3.9614081382751465,11324.82
146,554,425472,2904,-7.573600418037838,1659,6.917586753765742,0.024760664,0.2,1019.0,0.9400134086608887,0.3576388888888889,-3.8564049949248634e-05,0.00025,5.176571846008301,11337.85
146,555,426240,2909,-7.651582936445872,1662,10.908156596952015,0.06081626,0.2,1019.0,0.9251971244812012,0.3927951388888889,0.005700195298737122,0.00025,1.8975167274475098,11393.37
146,556,427008,2915,-7.683870090378655,1665,9.259231997860802,0.04012416,0.2,1019.0,0.9170326590538025,0.3919270833333333,0.013688463313479183,0.00025,2.4615275859832764,11385.34
146,557,427776,2920,-7.648588491810693,1668,10.563863214519289,0.037316944,0.2,1019.0,0.9179595112800598,0.3793402777777778,0.018128215843009658,0.00025,3.0666871070861816,11402.22
146,558,428544,2925,-7.581590559747484,1671,8.9394318693214,0.048956018,0.2,1019.0,0.9132938385009766,0.4361979166666667,0.01901217996298025,0.00025,4.054713249206543,11387.44
146,559,429312,2930,-7.706129769484202,1674,12.382944994502598,0.035815608,0.2,1019.0,0.8812285661697388,0.3689236111111111,0.012678055416068269,0.00025,6.423630237579346,11314.94
146,560,430080,2935,-7.622915287812551,1677,8.688794811566671,0.049506214,0.2,1019.0,0.8932042121887207,0.4392361111111111,0.025617744877106614,0.00025,5.3528337478637695,11397.46
146,561,430848,2941,-7.601904312769572,1680,5.819702833890915,0.038680043,0.2,1019.0,0.9421488046646118,0.3823784722222222,0.0015267669870000747,0.00025,3.838067054748535,11397.46
146,562,431616,2946,-7.691428535514408,1683,14.293148024214638,0.036393877,0.2,1019.0,0.8918459415435791,0.3758680555555556,0.01980564328065763,0.00025,8.268778800964355,11368.54
146,563,432384,2951,-7.697548455662197,1686,12.193776494926876,0.04112884,0.2,1019.0,0.9342747926712036,0.3888888888888889,0.026405170605155744,0.00025,7.598550796508789,11341.05
146,564,433152,2956,-7.595412850379944,1689,12.838986588848961,0.036036253,0.2,1019.0,0.9197304844856262,0.3546006944444444,-0.005205863996201919,0.00025,9.054113388061523,11335.59
146,565,433920,2961,-7.698411411709255,1692,10.867037892341614,0.047119986,0.2,1019.0,0.954886257648468,0.39453125,0.001139185223211017,0.00025,6.126434803009033,11278.33
146,566,434688,2967,-7.718355543083614,1695,8.18279324306382,0.053343493,0.2,1013.58,0.9462485313415527,0.4661458333333333,0.011109813530411985,0.00025,4.724003314971924,11240.74
146,567,435456,2972,-7.673946049478319,1698,13.783271590868631,0.026194343,0.2,1013.58,0.9352990984916687,0.3550347222222222,0.02601226093247533,0.00025,6.097295761108398,11223.12
146,568,436224,2977,-7.620117790169186,1701,6.949744409985012,0.08130087,0.2,1013.58,0.9551787376403809,0.484375,0.02376346099966516,0.00025,3.290569305419922,11255.7
146,569,436992,2982,-7.794982042577532,1704,9.154232190714943,0.02997025,0.2,1013.58,0.9615305066108704,0.4075520833333333,0.018722671666182578,0.00025,4.116506576538086,11248.68
146,570,437760,2988,-7.763533029291365,1707,8.539480865001678,0.064916566,0.2,1013.58,0.8977379202842712,0.4314236111111111,0.013798060244880617,0.00025,3.986609697341919,11179.95
146,571,438528,2993,-7.777181115415361,1710,10.455660737223095,0.037363682,0.2,1013.58,0.9393153190612793,0.3645833333333333,0.008573826415360801,0.00025,3.5499038696289062,11151.09
146,572,439296,2998,-7.621231105592516,1713,13.9439141286744,0.04255858,0.2,1013.58,0.7632988691329956,0.3815104166666667,0.010453706917663416,0.00025,4.248208522796631,11106.62
146,573,440064,3004,-7.653425514698029,1716,11.226051817337671,0.053781655,0.2,1013.58,0.899131715297699,0.4114583333333333,0.007549773966376152,0.00025,6.917875289916992,11085.3
146,574,440832,3009,-7.58771135409673,1719,10.837204505999884,0.03643373,0.2,1013.58,0.8948548436164856,0.3359375,0.004829738431403207,0.00025,5.970872402191162,11091.54
146,575,441600,3014,-7.672006931569841,1722,12.377086169189877,0.024386233,0.2,1013.58,0.8642488121986389,0.3020833333333333,0.001241634056592981,0.00025,6.9273858070373535,11080.62
146,576,442368,3019,-7.661257657739851,1725,10.27652477224668,0.02347245,0.2,1013.58,0.9146696329116821,0.3072916666666667,0.012277645265890492,0.00025,3.975180149078369,11114.94
146,577,443136,3024,-7.574666526582506,1728,11.381588419278463,0.019567985,0.2,1012.47,0.8994039297103882,0.3055555555555556,0.0026564631843939424,0.00025,4.450653553009033,11206.47
146,578,443904,3030,-7.656327128410339,1731,16.713689009348553,0.0420558,0.2,1012.47,0.8805010318756104,0.3537326388888889,0.0016103568357518977,0.00025,5.272522449493408,11155.51
146,579,444672,3035,-7.668643242783016,1734,8.026064071390364,0.050863933,0.2,1012.47,0.9485242962837219,0.3125,0.01076393287641824,0.00025,2.8033015727996826,11168.77
146,580,445440,3040,-7.684214678075579,1737,19.272800664107006,0.037644465,0.2,1012.47,0.9233529567718506,0.3168402777777778,0.009590193195941133,0.00025,6.644778251647949,10924.86
146,581,446208,3045,-7.819246629873912,1740,20.74022130833732,0.028369725,0.2,1012.47,0.9347290396690369,0.3454861111111111,0.008942492733088633,0.00025,13.935768127441406,10887.7
146,582,446976,3051,-7.6359657645225525,1743,9.431498739454481,0.03306589,0.2,1012.47,0.7516857385635376,0.3307291666666667,0.006182846897799108,0.00025,2.4443066120147705,10900.46
146,583,447744,3056,-7.6609659393628435,1746,6.870198647181193,0.046391588,0.2,1012.47,0.9142448902130127,0.4032118055555556,0.012534567504189909,0.00025,6.945348739624023,10840.74
146,584,448512,3061,-7.73412889904446,1749,20.985264745023514,0.03720305,0.2,1012.47,0.9083665013313293,0.4084201388888889,0.009302644667008685,0.00025,5.004012107849121,10667.06
146,585,449280,3067,-7.7580416268772545,1752,16.88562098476622,0.043121934,0.2,1012.47,0.9476004242897034,0.3645833333333333,0.005214072505219115,0.00025,7.677175998687744,10533.63
146,586,450048,3072,-7.791721814208561,1755,11.893832950128449,0.0580762,0.2,1012.47,0.9526127576828003,0.3684895833333333,0.009148257506442152,0.00025,4.583370208740234,10504.78
146,587,450816,3077,-7.801402860217625,1758,11.76563435792923,0.040868636,0.2,1012.47,0.9453611373901367,0.4001736111111111,0.0011124059350954162,0.00025,5.350088596343994,10343.58
146,588,451584,3083,-7.777879615624745,1761,7.710011555088891,0.040685028,0.2,1012.47,0.9471921324729919,0.3559027777777778,0.016054721678503685,0.00025,4.306504249572754,10392.54
146,589,452352,3088,-7.672117345862919,1764,7.9864439434475365,0.057477195,0.2,1012.47,0.9380595088005066,0.4457465277777778,0.02298350105734749,0.00025,4.1944260597229,10355.12
146,590,453120,3093,-7.614960286352369,1767,9.354647911257214,0.099335216,0.2,1012.47,0.8641784191131592,0.4904513888888889,0.007231800260746645,0.00025,5.179157257080078,10318.23
146,591,453888,3098,-7.625725269317627,1770,10.470294151041243,0.063946284,0.2,1012.47,0.9084844589233398,0.4396701388888889,0.023099984391592443,0.00025,4.498466968536377,10357.45
146,592,454656,3104,-7.735455287827386,1773,10.175867973102463,0.04793963,0.2,1012.47,0.817659318447113,0.4171006944444444,0.0038309950226296983,0.00025,6.533136367797852,10465.29
146,593,455424,3109,-7.684709118472205,1776,9.191250913672977,0.048277963,0.2,1012.47,0.9454344511032104,0.4592013888888889,0.02442495870248725,0.00025,2.614229440689087,10481.89
146,594,456192,3114,-7.666067328717974,1779,9.46877462334103,0.04075064,0.2,1012.47,0.936429500579834,0.35546875,0.005139532744781011,0.00025,4.397914886474609,10547.87
146,595,456960,3119,-7.789915197425419,1782,8.336700075202518,0.039746035,0.2,1012.47,0.9256651401519775,0.4765625,0.003990606631204072,0.00025,2.379673480987549,10583.03
146,596,457728,3125,-7.794540325800578,1785,11.505446632703146,0.02023534,0.2,1012.47,0.8593933582305908,0.3198784722222222,0.008058840399219966,0.00025,6.165996551513672,10582.76
146,597,458496,3130,-7.690662019782597,1788,10.016271577941048,0.046970423,0.2,1012.47,0.9426202774047852,0.3797743055555556,0.018443716133737728,0.00025,4.099653244018555,10379.16
146,598,459264,3135,-7.792615916993883,1791,11.1074681116475,0.039997045,0.2,1012.47,0.9237699508666992,0.4105902777777778,0.020027312993382413,0.00025,6.9414873123168945,10374.8
146,599,460032,3141,-7.569497346878052,1794,11.399061911635929,0.03463455,0.2,1014.71,0.8740293383598328,0.3949652777777778,0.00787089511545168,0.00025,6.94927978515625,10415.35
146,600,460800,3146,-7.760068317254384,1797,12.815097434653175,0.02634007,0.2,1017.89,0.9159278869628906,0.3580729166666667,-0.003176157440369328,0.00025,4.299107551574707,10466.21
146,601,461568,3152,-7.688315881623162,1800,10.855805148681005,0.047852755,0.2,1017.89,0.9395393133163452,0.3858506944444444,0.013264370734557614,0.00025,3.277247905731201,10475.53
146,602,462336,3158,-7.803081916438209,1803,20.62611859043439,0.07830829,0.2,1017.89,0.9359114170074463,0.4244791666666667,0.005970852662964414,0.00025,10.974205017089844,10347.38
146,603,463104,3163,-7.76260326968299,1806,13.87694521745046,0.062201753,0.2,1017.89,0.9755697250366211,0.4375,0.0207455359502799,0.00025,6.0205888748168945,10334.9
146,604,463872,3168,-7.605302015940349,1809,9.852973037295872,0.031912427,0.2,1017.89,0.8871950507164001,0.3841145833333333,0.0059665640841962565,0.00025,4.5621819496154785,10434.22
146,605,464640,3173,-7.614556385411157,1812,9.135225027799606,0.06325353,0.2,1017.89,0.937621533870697,0.4214409722222222,0.015017018925088147,0.00025,5.369929313659668,10470.2
146,606,465408,3178,-7.6574219597710504,1815,8.881372368997997,0.055645447,0.2,1017.89,0.9113417863845825,0.4704861111111111,0.02544612460769713,0.00025,4.740141868591309,10592.9
