time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/entropy_loss,train/approx_kl,train/learning_rate,rollout/ep_len_mean,train/value_loss,train/loss,train/n_updates,train/clip_fraction,train/policy_gradient_loss,train/clip_range,rollout/ep_rew_mean,train/explained_variance
312576,407,1926,162,-7.877185556623671,0.035327032,0.00025,1019.0,24.320858379205067,6.133180141448975,1218,0.4118923611111111,0.02357244600231449,0.2,-22135.74,0.7387808561325073
313344,408,1930,162,-7.938386221726735,0.023347465,0.00025,1019.0,15.158018661869896,11.60866641998291,1221,0.25390625,-0.00465057608542136,0.2,-22135.74,0.9044119715690613
314112,409,1935,162,-7.812799884213342,0.05242626,0.00025,1019.0,20.69771616326438,6.226956844329834,1224,0.3828125,0.013580037746578455,0.2,-21808.74,0.7958982586860657
314880,410,1939,162,-7.8973904848098755,0.04376318,0.00025,1019.0,10.688489589426252,3.590575695037842,1227,0.3120659722222222,0.0014247213968903655,0.2,-21808.74,0.9093124270439148
315648,411,1943,162,-7.822552906142341,0.027594259,0.00025,1019.0,19.100633515252007,8.203866004943848,1230,0.2721354166666667,0.005720614326289958,0.2,-21406.04,0.8815035223960876
316416,412,1950,162,-7.903962380356258,0.026884526,0.00025,1019.0,8.778407918082344,4.595569133758545,1233,0.2907986111111111,0.0058598230178985335,0.2,-21406.04,0.9438084363937378
317184,413,1955,162,-7.950865063402388,0.03920264,0.00025,1019.0,16.92260480920474,5.794276237487793,1236,0.3328993055555556,0.017521583552782733,0.2,-21248.3,0.837011992931366
317952,414,1959,162,-7.922774235407512,0.029491924,0.00025,1019.0,7.584333489338557,3.7173988819122314,1239,0.2864583333333333,-0.001533299432291339,0.2,-21248.3,0.9506197571754456
318720,415,1963,162,-7.971668448713091,0.09684328,0.00025,1019.0,10.89957360095448,3.4377264976501465,1242,0.34375,0.027350029804640345,0.2,-21140.44,0.919731616973877
319488,416,1968,162,-7.880668077203962,0.023805276,0.00025,1019.0,6.297409090730879,2.1746647357940674,1245,0.2782118055555556,0.010307389531388052,0.2,-21140.44,0.9626173973083496
320256,417,1972,162,-7.934621440039741,0.08246488,0.00025,1019.0,9.345827816261185,4.812334060668945,1248,0.4565972222222222,0.03774275597081416,0.2,-21127.7,0.9051553606987
321024,418,1976,162,-7.832407368554009,0.024904996,0.00025,1019.0,5.357618052098486,2.0305659770965576,1251,0.29296875,0.0008972176486471047,0.2,-21127.7,0.9593523740768433
321792,419,1983,162,-7.593693978256649,0.079699636,0.00025,1019.0,9.749420699146059,5.535674571990967,1254,0.5234375,0.04814434266235265,0.2,-21079.3,0.9379593729972839
322560,420,1988,162,-7.795699132813348,0.026110595,0.00025,1019.0,5.965246470438109,1.8259830474853516,1257,0.2855902777777778,0.004433891244439615,0.2,-21079.3,0.9501153230667114
323328,421,1992,162,-7.683712442715962,0.047244042,0.00025,1019.0,8.643089698420631,6.508358001708984,1260,0.4405381944444444,0.02263488462712202,0.2,-20992.2,0.9296822547912598
324096,422,1997,162,-7.815889643298255,0.023049958,0.00025,1019.0,5.269926600986057,0.9502062797546387,1263,0.265625,0.013423657549234727,0.2,-20992.2,0.9451679587364197
324864,423,2001,162,-7.894142157501644,0.07716998,0.00025,1019.0,9.098862283759647,1.467450499534607,1266,0.4722222222222222,0.03126625393310355,0.2,-20989.6,0.8702089786529541
325632,424,2005,162,-7.758154504828983,0.017077062,0.00025,1019.0,5.636434611346987,3.225581645965576,1269,0.23697916666666666,0.00580933741811249,0.2,-20989.6,0.9597117900848389
326400,425,2010,162,-7.728612674607171,0.07998673,0.00025,1019.0,7.486972802215153,5.315800189971924,1272,0.4826388888888889,0.0360297332259102,0.2,-20969.84,0.8904219269752502
327168,426,2017,162,-7.792839725812276,0.024605498,0.00025,1019.0,5.528452426195145,2.011922597885132,1275,0.3146701388888889,0.005517923337821331,0.2,-20969.84,0.940839946269989
327936,427,2021,162,-7.880897972318861,0.06626711,0.00025,1019.0,11.600058648321363,3.2600691318511963,1278,0.4014756944444444,0.02240619954601344,0.2,-20867.74,0.9039140343666077
328704,428,2026,162,-7.819324851036072,0.022342836,0.00025,1019.0,4.866467772258653,2.5285000801086426,1281,0.2621527777777778,0.0036411943405659664,0.2,-20867.74,0.9630627036094666
329472,429,2030,162,-7.945279743936327,0.07388021,0.00025,1019.0,6.942463124791781,1.1244436502456665,1284,0.4500868055555556,0.01898823065372805,0.2,-20730.02,0.8817870616912842
330240,430,2034,162,-7.784912798139784,0.0180244,0.00025,1019.0,6.749715394443935,1.225711464881897,1287,0.265625,-0.0012125587090849876,0.2,-20730.02,0.9002730846405029
331008,431,2039,162,-7.891398582193586,0.062300503,0.00025,1019.0,8.552564683887693,2.4323785305023193,1290,0.4296875,0.02514416655887746,0.2,-20675.94,0.8622797727584839
331776,432,2043,162,-7.746847927570343,0.022301055,0.00025,1019.0,5.811499587363667,3.458287477493286,1293,0.2608506944444444,-0.0033538979607530767,0.2,-20675.94,0.9372622966766357
332544,433,2048,162,-7.995213488737742,0.056518216,0.00025,1019.0,15.409008019500309,4.853643417358398,1296,0.4210069444444444,0.01103309898947676,0.2,-20814.42,0.8427231311798096
333312,434,2055,162,-7.702138019932641,0.01841251,0.00025,1019.0,7.7013012667497,5.128365516662598,1299,0.1909722222222222,-0.0007890532336508235,0.2,-20814.42,0.9326454401016235
334080,435,2059,162,-7.924271153079139,0.049866468,0.00025,1019.0,9.650739888350168,4.730388641357422,1302,0.421875,0.025552432764218085,0.2,-20919.98,0.8595302104949951
334848,436,2064,162,-7.836582899093628,0.019950302,0.00025,1019.0,12.64847688542472,7.350925445556641,1305,0.2261284722222222,-0.009368931421906583,0.2,-20919.98,0.8897638320922852
335616,437,2068,162,-8.080636097325218,0.047743257,0.00025,1019.0,11.449545949697495,2.6957273483276367,1308,0.38671875,0.03460350260138512,0.2,-20866.97,0.8213335275650024
336384,438,2073,162,-7.8882509337531195,0.022420853,0.00025,1019.0,7.847765159275797,2.162658452987671,1311,0.2899305555555556,-0.0024139430089336303,0.2,-20866.97,0.8895559310913086
337152,439,2077,162,-8.023170656628078,0.048028663,0.00025,1019.0,9.533552040656408,7.769498348236084,1314,0.4092881944444444,0.03317242757313781,0.2,-21106.69,0.8233308792114258
337920,440,2082,162,-7.861527939637502,0.025471367,0.00025,1019.0,5.705616586738163,2.4434237480163574,1317,0.2326388888888889,-0.0036591031562743914,0.2,-21106.69,0.9359272718429565
338688,441,2089,162,-7.944269544548458,0.075658895,0.00025,1019.0,7.580908687578307,1.8167076110839844,1320,0.4696180555555556,0.030541436371600464,0.2,-21414.76,0.8726282715797424
339456,442,2093,162,-7.85825201537874,0.01749784,0.00025,1019.0,8.22315522034963,4.242494106292725,1323,0.23350694444444445,0.00027944648172706366,0.2,-21414.76,0.889423668384552
340224,443,2098,162,-7.946818821960026,0.07352098,0.00025,1019.0,7.69585541387399,2.8359198570251465,1326,0.4622395833333333,0.022737740927065413,0.2,-21541.38,0.879641056060791
340992,444,2102,162,-7.827833977010515,0.016654938,0.00025,1019.0,7.167782280180189,7.026862144470215,1329,0.2552083333333333,0.004457611629428963,0.2,-21541.38,0.9215851426124573
341760,445,2106,162,-8.121940718756782,0.056429315,0.00025,1019.0,7.207400560379028,1.6567647457122803,1332,0.4401041666666667,0.023262267117388546,0.2,-21745.7,0.8476928472518921
342528,446,2111,162,-7.758310953776042,0.023778679,0.00025,1019.0,5.495138161712223,4.066761016845703,1335,0.2621527777777778,-0.004178402027011746,0.2,-21745.7,0.9437977075576782
343296,447,2115,162,-7.86712078915702,0.079330675,0.00025,1019.0,6.991278982824749,2.3337595462799072,1338,0.4214409722222222,0.0210048999870196,0.2,-21714.76,0.879975438117981
344064,448,2122,162,-7.794538650247786,0.015081386,0.00025,1019.0,10.344396303097406,5.610591411590576,1341,0.20789930555555555,0.0010282100799183052,0.2,-21714.76,0.8837630748748779
344832,449,2126,162,-7.838833742671543,0.12788403,0.00025,1019.0,11.158970000015366,2.761991024017334,1344,0.4522569444444444,0.028141854744818475,0.2,-21746.26,0.7976101040840149
345600,450,2131,162,-7.737582749790615,0.017956816,0.00025,1019.0,8.412450820207596,3.9563255310058594,1347,0.2651909722222222,0.007461885792306728,0.2,-21746.26,0.9033748507499695
346368,451,2135,162,-7.795931537946065,0.085445516,0.00025,1019.0,13.225828776756922,2.989196300506592,1350,0.4470486111111111,0.03030644949629075,0.2,-22028.39,0.7477295398712158
347136,452,2140,162,-7.76626553800371,0.01995348,0.00025,1019.0,7.018783807754517,3.2685558795928955,1353,0.2760416666666667,-0.0002749807770467467,0.2,-22028.39,0.9185368418693542
347904,453,2144,162,-7.735325502024756,0.07815742,0.00025,1019.0,6.087379498614205,1.9170383214950562,1356,0.4526909722222222,0.030312044921124146,0.2,-22046.33,0.8871428966522217
348672,454,2148,162,-7.821567787064446,0.025880186,0.00025,1019.0,6.680674097604221,2.3957464694976807,1359,0.2795138888888889,0.0032851929168423843,0.2,-22046.33,0.8961247801780701
349440,455,2153,162,-7.786613398128086,0.06782729,0.00025,1019.0,9.943376400404507,0.9778510928153992,1362,0.4652777777777778,0.033688708195566304,0.2,-22016.43,0.7484813332557678
350208,456,2160,162,-7.803856591383616,0.01577795,0.00025,1019.0,7.371154699060652,2.656682252883911,1365,0.19227430555555555,-0.005132666032295674,0.2,-22016.43,0.9235140681266785
350976,457,2164,162,-7.725991050402324,0.09212068,0.00025,1019.0,7.028690793448025,2.6356186866760254,1368,0.4691840277777778,0.028867831660641566,0.2,-21946.75,0.8418081998825073
351744,458,2168,162,-7.756947888268365,0.021272307,0.00025,1019.0,8.85027935438686,4.624241352081299,1371,0.23697916666666666,-0.004876661476575666,0.2,-21946.75,0.899350106716156
352512,459,2173,162,-7.737698919243282,0.071460135,0.00025,1019.0,7.547083132796818,2.2504167556762695,1374,0.4344618055555556,0.021422290256143443,0.2,-21894.75,0.8648333549499512
353280,460,2177,162,-7.6958992216322155,0.022692643,0.00025,1019.0,6.277792644169596,0.9724457859992981,1377,0.2682291666666667,0.004209149408982032,0.2,-21894.75,0.9362093806266785
354048,461,2182,162,-7.9330787724918785,0.05551496,0.00025,1019.0,7.310279877649413,1.5525695085525513,1380,0.4210069444444444,0.02294473530491814,0.2,-22015.01,0.7979707717895508
354816,462,2186,162,-7.7571132977803545,0.032434493,0.00025,1019.0,10.04558652639389,6.70060396194458,1383,0.30078125,-0.004796348589782913,0.2,-22015.01,0.906448245048523
355584,463,2194,162,-7.806416551272075,0.06252917,0.00025,1019.0,8.94105744527446,5.982259273529053,1386,0.4214409722222222,0.027572108613741066,0.2,-21851.47,0.8067034482955933
356352,464,2198,162,-7.658399661382039,0.014597945,0.00025,1019.0,6.848816500769721,4.627706527709961,1389,0.2113715277777778,-0.0024852279133887756,0.2,-21851.47,0.8893226981163025
357120,465,2203,162,-7.586668835745917,0.049692318,0.00025,1019.0,10.267976187997395,5.535290241241455,1392,0.3502604166666667,0.01989243462836991,0.2,-21831.07,0.8649733066558838
357888,466,2207,162,-7.670142802927229,0.027050093,0.00025,1019.0,8.811944156885147,2.816755771636963,1395,0.2821180555555556,0.004884487444845338,0.2,-21831.07,0.8520296812057495
358656,467,2211,162,-7.7865539126926,0.022795454,0.00025,1019.0,10.06061816546652,2.7609939575195312,1398,0.3003472222222222,0.008434764989134338,0.2,-21605.13,0.8213770389556885
359424,468,2216,162,-7.715350581540002,0.029017441,0.00025,1019.0,10.678227679597008,1.8651950359344482,1401,0.23524305555555555,-0.00965065529776944,0.2,-21605.13,0.826942503452301
360192,469,2220,162,-7.738250732421875,0.052625757,0.00025,1019.0,8.296069239576658,1.8920855522155762,1404,0.3498263888888889,0.031112313089478347,0.2,-21489.69,0.8946782350540161
360960,470,2228,161,-7.825816498862372,0.027410103,0.00025,1019.0,11.864487926165262,6.510221481323242,1407,0.2591145833333333,-0.0027024975408696467,0.2,-21489.69,0.872646152973175
361728,471,2232,162,-8.102112544907463,0.08110533,0.00025,1019.0,8.939750413099924,3.03574538230896,1410,0.4926215277777778,0.03792418891357051,0.2,-21655.53,0.8310317993164062
362496,472,2236,162,-7.87402966287401,0.020766582,0.00025,1019.0,13.503631883197361,5.582496643066406,1413,0.24088541666666666,-0.007536180821868281,0.2,-21655.53,0.8965580463409424
363264,473,2241,162,-8.038678831524319,0.07901146,0.00025,1019.0,8.609356019232008,2.3982489109039307,1416,0.3754340277777778,0.02156412465653072,0.2,-21823.26,0.8696743845939636
364032,474,2245,162,-7.929433233208126,0.019740095,0.00025,1019.0,12.248161991437277,4.15399169921875,1419,0.23350694444444445,-0.00042153023403241404,0.2,-21823.26,0.9047247171401978
364800,475,2250,162,-8.051076902283562,0.05976078,0.00025,1019.0,8.214260697364807,1.5064120292663574,1422,0.3532986111111111,0.022742290605997875,0.2,-21617.74,0.8720412850379944
365568,476,2254,162,-7.838253974914551,0.024063008,0.00025,1019.0,10.679888970322079,4.8996429443359375,1425,0.2478298611111111,-0.0030151926006914843,0.2,-21617.74,0.919062614440918
366336,477,2259,162,-7.956556618213654,0.04034932,0.00025,1019.0,8.8560012711419,5.236158847808838,1428,0.3684895833333333,0.015827296806188922,0.2,-21603.18,0.885648787021637
367104,478,2266,161,-7.914746622244517,0.016973484,0.00025,1019.0,10.576992922359043,8.495442390441895,1431,0.2092013888888889,-0.0015570552916162545,0.2,-21603.18,0.819800615310669
367872,479,2270,161,-7.847729643185933,0.09092441,0.00025,1019.0,6.943850086794959,2.6151936054229736,1434,0.4474826388888889,0.047033510772356145,0.2,-21523.88,0.8715026378631592
368640,480,2275,162,-7.819141394562191,0.01936389,0.00025,1019.0,10.641901993089252,4.385552883148193,1437,0.296875,-0.0005309860377262036,0.2,-21523.88,0.7596428394317627
369408,481,2279,162,-7.756794134775798,0.1515306,0.00025,1019.0,8.242251882950464,4.206715106964111,1440,0.4756944444444444,0.03587948652501735,0.2,-21354.53,0.8464581966400146
370176,482,2283,162,-7.7497532036569385,0.018613182,0.00025,1019.0,10.494211150540245,6.484993934631348,1443,0.2361111111111111,-0.007344925025891926,0.2,-21354.53,0.8211944699287415
370944,483,2288,162,-7.712107042471568,0.12633646,0.00025,1019.0,6.913586245642768,1.3923227787017822,1446,0.46875,0.04331001119377712,0.2,-21047.14,0.8796465992927551
371712,484,2292,162,-7.651324192682902,0.01958628,0.00025,1019.0,12.408992386526531,3.8048501014709473,1449,0.2569444444444444,0.005219937011133879,0.2,-21047.14,0.7715914249420166
372480,485,2299,161,-8.002324302991232,0.082907006,0.00025,1019.0,6.474101073212093,1.9672694206237793,1452,0.4761284722222222,0.03040304839507573,0.2,-20925.98,0.8882859945297241
373248,486,2304,161,-7.692744857735104,0.02446188,0.00025,1019.0,10.903450813558367,4.381115436553955,1455,0.2612847222222222,-0.006017747619706724,0.2,-20925.98,0.8382881879806519
374016,487,2308,162,-7.901644938521915,0.100820124,0.00025,1019.0,7.569122936990526,0.6254210472106934,1458,0.4822048611111111,0.023927818466391828,0.2,-20951.72,0.8648660778999329
374784,488,2312,162,-7.668702224890391,0.046971116,0.00025,1019.0,11.815767182244194,3.6709508895874023,1461,0.2760416666666667,0.020921714849666588,0.2,-20951.72,0.8938983678817749
375552,489,2317,162,-7.89171423514684,0.05856222,0.00025,1019.0,7.372673362493515,1.0463840961456299,1464,0.4613715277777778,0.033616163664393954,0.2,-21222.55,0.8261991143226624
376320,490,2321,162,-7.620256960391998,0.032390952,0.00025,1019.0,14.111917479170693,6.407299041748047,1467,0.3133680555555556,0.009906341489921842,0.2,-21222.55,0.9070128202438354
377088,491,2325,162,-7.988153470887078,0.09823623,0.00025,1019.0,6.504440635442734,0.8477481007575989,1470,0.4470486111111111,0.031107052235812362,0.2,-21467.14,0.9024770259857178
377856,492,2333,161,-7.744977063602871,0.023026982,0.00025,1019.0,9.606513222058615,3.780518054962158,1473,0.2552083333333333,0.008003082281599442,0.2,-21467.14,0.9380917549133301
378624,493,2337,161,-8.031800124380323,0.111245684,0.00025,1019.0,5.377495803766781,2.4109020233154297,1476,0.4709201388888889,0.04456907089075281,0.2,-21359.62,0.905093789100647
379392,494,2341,162,-7.8198910223113165,0.027235992,0.00025,1019.0,14.68822142150667,6.574052810668945,1479,0.2547743055555556,0.005897784993673365,0.2,-21359.62,0.9344598650932312
380160,495,2346,162,-7.97751482990053,0.07658862,0.00025,1019.0,5.854682390888532,1.1078579425811768,1482,0.4283854166666667,0.032774375460576266,0.2,-21685.28,0.9212355613708496
380928,496,2350,162,-7.705194652080536,0.019137112,0.00025,1019.0,22.433549026648205,18.73091697692871,1485,0.2552083333333333,0.003454382505474819,0.2,-21685.28,0.7934268116950989
381696,497,2354,162,-7.949593491024441,0.10086769,0.00025,1019.0,5.608112878269619,0.7348712682723999,1488,0.4609375,0.04670066603769859,0.2,-21720.71,0.9531118869781494
382464,498,2358,162,-7.705694788032108,0.023283875,0.00025,1019.0,16.45187222957611,8.811544418334961,1491,0.2734375,0.006951038402298259,0.2,-21720.71,0.8417642712593079
383232,499,2363,162,-7.972236216068268,0.05952702,0.00025,1019.0,5.353325620293617,1.4504506587982178,1494,0.4743923611111111,0.027686043202670083,0.2,-21770.04,0.9369654655456543
384000,500,2370,161,-7.692702644401127,0.025362648,0.00025,1019.0,10.150267988443375,2.2199833393096924,1497,0.28515625,0.002844029442510671,0.2,-21770.04,0.94730144739151
384768,501,2374,162,-8.131106787257725,0.045802653,0.00025,1019.0,5.220454444487889,0.7468531131744385,1500,0.3971354166666667,0.030902512500890426,0.2,-21846.78,0.9275025129318237
385536,502,2379,162,-7.729091028372447,0.035285216,0.00025,1019.0,8.729324026240242,5.829840660095215,1503,0.2808159722222222,0.009859419712382887,0.2,-21846.78,0.9403913617134094
386304,503,2383,162,-7.961422774526808,0.047390535,0.00025,1019.0,6.644300856524044,1.6725891828536987,1506,0.4275173611111111,0.03784439791666551,0.2,-21899.05,0.9424973726272583
387072,504,2387,162,-7.779656231403351,0.028545307,0.00025,1019.0,13.896966762012905,5.993577480316162,1509,0.2855902777777778,-0.0018064428392487268,0.2,-21899.05,0.943343460559845
387840,505,2392,162,-7.976957778135936,0.085657515,0.00025,1019.0,4.841729385985269,1.6189297437667847,1512,0.4592013888888889,0.037805720917984016,0.2,-21629.92,0.9627732634544373
388608,506,2396,162,-7.716138488716549,0.025166398,0.00025,1019.0,17.823006325297886,6.168110370635986,1515,0.2955729166666667,0.00199612302498685,0.2,-21629.92,0.9141229391098022
389376,507,2404,161,-7.9201347430547075,0.044144347,0.00025,1019.0,6.818818004594909,2.8472089767456055,1518,0.3598090277777778,0.013715522441392144,0.2,-21564.44,0.9357517957687378
390144,508,2408,161,-7.785571800337897,0.028464263,0.00025,1019.0,18.063560201062096,16.86139678955078,1521,0.3012152777777778,0.002815107510994292,0.2,-21564.44,0.9315592050552368
390912,509,2413,162,-7.991978261205885,0.20023708,0.00025,1019.0,4.470578311218156,1.4171175956726074,1524,0.4900173611111111,0.0566644812352024,0.2,-21577.14,0.9655916690826416
391680,510,2417,162,-7.651664879586962,0.023293033,0.00025,1019.0,12.503368390931023,5.674803256988525,1527,0.34375,0.01633586424092452,0.2,-21682.4,0.9535356760025024
392448,511,2422,162,-7.790459917651282,0.07749636,0.00025,1019.0,3.4949387510617576,2.485766649246216,1530,0.4678819444444444,0.038991214966194496,0.2,-21682.4,0.965470016002655
393216,512,2426,162,-7.743027057912615,0.032125715,0.00025,1019.0,9.920145617591011,3.0409202575683594,1533,0.296875,-0.0007879706746381191,0.2,-21771.22,0.9549115300178528
393984,513,2430,162,-7.901457183890873,0.11816201,0.00025,1019.0,3.3916043448779316,0.32136088609695435,1536,0.5447048611111112,0.02800745687757929,0.2,-21771.22,0.9594592452049255
394752,514,2435,162,-7.77344317568673,0.027509764,0.00025,1019.0,14.582292338212332,4.55883264541626,1539,0.328125,0.0017817454774760539,0.2,-22064.69,0.9328033328056335
395520,515,2442,161,-8.001031796137491,0.11141425,0.00025,1019.0,3.9398165154788227,3.5941965579986572,1542,0.5125868055555556,0.04205918010686421,0.2,-22064.69,0.9726187586784363
396288,516,2446,161,-7.792716079288059,0.025683464,0.00025,1019.0,10.922753194967905,6.015143394470215,1545,0.3237847222222222,-0.000372635821501414,0.2,-22301.77,0.959979772567749
397056,517,2451,161,-7.992818792661031,0.099856794,0.00025,1019.0,3.2437229545580015,0.6429322957992554,1548,0.4735243055555556,0.034914607557261154,0.2,-22301.77,0.9799949526786804
397824,518,2455,162,-7.740549723307292,0.031009464,0.00025,1019.0,8.54432194100486,4.6167826652526855,1551,0.3272569444444444,0.0120116873877123,0.2,-22372.23,0.9710143804550171
398592,519,2459,162,-7.847382757398817,0.10191474,0.00025,1019.0,2.5343455837832556,0.5774194002151489,1554,0.4283854166666667,0.04544974793680012,0.2,-22372.23,0.9859768748283386
399360,520,2464,162,-7.609912739859687,0.024072232,0.00025,1019.0,10.937757276826435,3.8920931816101074,1557,0.3368055555555556,0.01936315382934279,0.2,-22395.37,0.9619511365890503
400128,521,2468,162,-7.779416349199083,0.13918778,0.00025,1019.0,2.2138622055451074,0.09215229749679565,1560,0.5447048611111112,0.03852479853149918,0.2,-22395.37,0.98380446434021
400896,522,2475,161,-7.7333310511377125,0.019814689,0.00025,1019.0,10.806193381547928,6.108615875244141,1563,0.3606770833333333,0.01958341051876131,0.2,-22217.32,0.9432504177093506
401664,523,2479,161,-7.9842060870594445,0.08535459,0.00025,1019.0,3.7541296498643026,0.3318443298339844,1566,0.4331597222222222,0.03085060158951415,0.2,-22217.32,0.9818618893623352
402432,524,2484,161,-7.739720437261793,0.0283314,0.00025,1019.0,14.50720402929518,8.673429489135742,1569,0.3619791666666667,-0.005339171763302552,0.2,-22118.21,0.9328317642211914
403200,525,2488,162,-7.946175932884216,0.091076516,0.00025,1019.0,2.9965207535359593,0.7652870416641235,1572,0.4405381944444444,0.022108011348690424,0.2,-22118.21,0.9721186757087708
403968,526,2492,162,-7.789534568786621,0.033149835,0.00025,1019.0,13.162116527557373,12.276266098022461,1575,0.37890625,-0.0037945606487078797,0.2,-21930.53,0.952732503414154
404736,527,2497,162,-8.032538957066006,0.1349304,0.00025,1019.0,2.3324300398429236,0.36378979682922363,1578,0.4887152777777778,0.047795105880747236,0.2,-21930.53,0.9823346734046936
405504,528,2501,162,-7.794512424204084,0.023782102,0.00025,1019.0,10.836050162712732,4.3309125900268555,1581,0.3190104166666667,0.004936291435216036,0.2,-21932.69,0.9450967311859131
406272,529,2508,161,-8.065221243434483,0.035851452,0.00025,1019.0,4.289447288546297,-0.2736881971359253,1584,0.3567708333333333,0.012060784514889948,0.2,-21932.69,0.9602140784263611
407040,530,2512,161,-7.800780627462599,0.032514814,0.00025,1019.0,11.185604727930492,7.501169204711914,1587,0.3433159722222222,-0.00521382659725431,0.2,-21854.39,0.948466956615448
407808,531,2517,162,-8.112521741125319,0.10912704,0.00025,1019.0,3.4815181675884457,4.038150787353516,1590,0.4092881944444444,0.013080689823254943,0.2,-21854.39,0.9788336753845215
408576,532,2521,162,-7.82398655017217,0.026307732,0.00025,1019.0,10.552393383449978,10.644862174987793,1593,0.3480902777777778,0.010046275099739432,0.2,-22054.73,0.9503625631332397
409344,533,2525,162,-8.04158983627955,0.046022654,0.00025,1019.0,3.859232308136092,0.6567885875701904,1596,0.3637152777777778,0.010126142374550303,0.2,-22054.73,0.9699698686599731
410112,534,2530,162,-7.663652029302385,0.022311235,0.00025,1019.0,16.9243673019939,5.9557342529296875,1599,0.390625,0.014519112482149567,0.2,-22078.73,0.9536145329475403
410880,535,2534,162,-8.061099628607431,0.08689351,0.00025,1019.0,3.1555969127350383,0.9113066792488098,1602,0.44921875,0.023348368290397856,0.2,-22078.73,0.9799057841300964
411648,536,2538,162,-7.8190339008967085,0.033544175,0.00025,1019.0,10.712628665897581,6.159893989562988,1605,0.2994791666666667,0.0005702743138600555,0.2,-22018.06,0.9661824107170105
412416,537,2546,161,-7.974179731474982,0.06358416,0.00025,1019.0,3.29368057847023,0.3515421748161316,1608,0.4262152777777778,0.03786579655328145,0.2,-22018.06,0.977245569229126
413184,538,2550,161,-7.656143652068244,0.020572038,0.00025,1019.0,17.30721142556932,9.72718620300293,1611,0.3927951388888889,0.008131233742460608,0.2,-22048.48,0.94481360912323
413952,539,2554,162,-7.950498104095459,0.058356404,0.00025,1019.0,2.7295637784732714,0.08688127994537354,1614,0.4227430555555556,0.026985700371571712,0.2,-22048.48,0.9853864908218384
414720,540,2559,162,-7.7228944235377845,0.028025484,0.00025,1019.0,14.681722256872389,8.20460033416748,1617,0.3732638888888889,0.016285789360861398,0.2,-22040.68,0.9489694833755493
415488,541,2563,162,-8.016584244039324,0.07514605,0.00025,1019.0,2.5077232445279756,0.4257506728172302,1620,0.4184027777777778,0.031696832286090486,0.2,-22040.68,0.9865371584892273
416256,542,2567,162,-7.720609572198656,0.023266265,0.00025,1019.0,13.698433955510458,6.330801486968994,1623,0.3368055555555556,0.012577270881997215,0.2,-21893.08,0.939789354801178
417024,543,2572,162,-7.989620718691084,0.109185494,0.00025,1019.0,2.81769658293989,0.4243379235267639,1626,0.4045138888888889,0.03236683830618858,0.2,-21893.08,0.9896929860115051
417792,544,2579,161,-7.747288313176897,0.022930456,0.00025,1019.0,10.816549009746975,7.887881278991699,1629,0.3333333333333333,-0.005434011943483104,0.2,-21777.94,0.9536442756652832
418560,545,2583,161,-8.086298141214582,0.07712084,0.00025,1019.0,2.4953145484129586,0.2604544758796692,1632,0.4340277777777778,0.022754687182087865,0.2,-21777.94,0.9905086755752563
419328,546,2588,162,-7.710852450794643,0.04659852,0.00025,1019.0,8.104806582132975,2.8553574085235596,1635,0.3415798611111111,0.007483922947560334,0.2,-21742.8,0.9692519307136536
420096,547,2592,162,-7.893377867009905,0.07524577,0.00025,1019.0,3.0657183130582175,1.0699634552001953,1638,0.4631076388888889,0.043610009364783764,0.2,-21742.8,0.9888989329338074
420864,548,2596,162,-7.671620547771454,0.02186223,0.00025,1019.0,9.989113168583977,5.537642478942871,1641,0.3385416666666667,0.006465617101639509,0.2,-21594.64,0.9599952697753906
421632,549,2601,162,-7.92787026696735,0.06305827,0.00025,1019.0,2.4062902364465923,-0.14293932914733887,1644,0.4266493055555556,0.02661229838203225,0.2,-21594.64,0.9906891584396362
422400,550,2605,162,-7.601019197040134,0.034973394,0.00025,1019.0,9.76977558930715,5.992603302001953,1647,0.3454861111111111,0.0065736247407686375,0.2,-21467.76,0.971613347530365
423168,551,2609,162,-7.852399037943946,0.08151928,0.00025,1019.0,2.3316750990019903,0.4324710965156555,1650,0.4223090277777778,0.03619418676114745,0.2,-21467.76,0.9932301640510559
423936,552,2617,161,-7.570258624023861,0.045743436,0.00025,1019.0,9.157316158215204,5.239377975463867,1653,0.4036458333333333,0.040570846144368664,0.2,-21323.72,0.9707130193710327
424704,553,2621,162,-7.96739403406779,0.03483219,0.00025,1019.0,3.854937262005276,2.0997233390808105,1656,0.3289930555555556,0.006051770152731074,0.2,-21323.72,0.9886491894721985
425472,554,2626,162,-7.690769460466173,0.028620506,0.00025,1019.0,10.372087796529135,3.436213254928589,1659,0.3181423611111111,0.0029702892708074716,0.2,-21300.44,0.9640476107597351
426240,555,2630,162,-8.014800402853224,0.04393803,0.00025,1019.0,2.6951966542336674,0.9634579420089722,1662,0.3333333333333333,0.022633497085836198,0.2,-21300.44,0.9916412830352783
427008,556,2634,162,-7.765114214685228,0.0361632,0.00025,1019.0,11.72571619020568,6.454097747802734,1665,0.3728298611111111,0.021853366187618423,0.2,-21471.06,0.9651324152946472
427776,557,2638,162,-8.00331637594435,0.064879656,0.00025,1019.0,2.984299467669593,0.42118918895721436,1668,0.4049479166666667,0.021773960137377597,0.2,-21471.06,0.9913593530654907
