rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/value_loss,train/n_updates,train/loss,train/clip_range,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/explained_variance,train/entropy_loss,train/clip_fraction
1128.14,-12752.589526189999,438,2691072,10988,244,2.3786873954037824,1748,0.7784050107002258,0.2,0.00025,0.034272645,0.004888277901045512,0.9903164505958557,-3.6874065597852073,0.2963460286458333
1138.82,-12960.980427420001,439,2697216,11012,244,0.7889443797369798,1752,0.2146838903427124,0.2,0.00025,0.02162317,-0.0028690846690248386,0.9972327947616577,-3.622393565873305,0.2699381510416667
1130.23,-11283.85405675,440,2703360,11036,244,1.005853853498896,1756,0.43470168113708496,0.2,0.00025,0.020203894,-0.0009405518503626809,0.9961903095245361,-3.6554414133230844,0.2889404296875
1140.19,-12899.443714729998,441,2709504,11061,244,0.9001923467343053,1760,0.27780401706695557,0.2,0.00025,0.03954747,-0.0002748892050779735,0.9944396615028381,-3.7558714722593627,0.3415120442708333
1129.8,-12240.68318918,442,2715648,11085,244,0.8072385437165698,1764,0.3334820866584778,0.2,0.00025,0.059385914,0.013252023481375849,0.9968342781066895,-3.89013010263443,0.3257242838541667
1127.21,-12483.002533540002,443,2721792,11109,244,0.6839098194614053,1768,0.2955949306488037,0.2,0.00025,0.014740656,0.0038874671930292,0.9981645941734314,-3.66696355988582,0.22737630208333334
1120.14,-12391.220248960002,444,2727936,11134,244,0.953932819267114,1772,0.6138306856155396,0.2,0.00025,0.011584353,0.004510181829876577,0.9978543519973755,-3.6267556995153427,0.3104654947916667
1108.76,-11384.26604844,445,2734080,11159,245,0.5975675464918216,1776,0.23914052546024323,0.2,0.00025,0.031103527,0.00773460296234892,0.9983924031257629,-3.539980565508207,0.319580078125
1107.11,-11520.013522640002,446,2740224,11183,245,0.6235863864421844,1780,0.38321664929389954,0.2,0.00025,0.019570878,0.002251528174383566,0.9982476830482483,-3.506782829761505,0.2672526041666667
1114.29,-13425.935612190002,447,2746368,11208,245,1.0790605659907062,1784,0.460397332906723,0.2,0.00025,0.047406778,0.013661349871351073,0.9961492419242859,-3.5828397596875825,0.3631591796875
1110.95,-13585.87377691,448,2752512,11232,245,0.6852800650522113,1788,0.30507686734199524,0.2,0.00025,0.018106842,0.0023841102035172903,0.9978184103965759,-3.6317260339856148,0.2362060546875
1108.18,-13741.113657310005,449,2758656,11256,245,0.6151877110823989,1792,0.3362104594707489,0.2,0.00025,0.017591985,-0.0014965064910938963,0.9984337687492371,-3.551930117110411,0.21903483072916666
1105.16,-13837.717559730001,450,2764800,11280,245,0.6251302560170492,1796,0.2726854085922241,0.2,0.00025,0.029272126,0.002688588218006771,0.9983503222465515,-3.478200820585092,0.24251302083333334
1117.83,-14098.27114538,451,2770944,11305,245,1.4003688947608073,1800,0.35519322752952576,0.2,0.00025,0.05992371,0.02282272552838549,0.9949929714202881,-3.3540319154659906,0.3868408203125
1115.54,-14152.27126874,452,2777088,11329,245,0.7808299244691929,1804,0.27384570240974426,0.2,0.00025,0.041011963,0.010115469403293295,0.9964356422424316,-3.4104314421614013,0.3176676432291667
1108.16,-13800.96057304,453,2783232,11353,245,0.8784648720175028,1808,0.3886856436729431,0.2,0.00025,0.032211605,0.004309489629425419,0.9971619844436646,-3.174104625980059,0.3332112630208333
1110.54,-14235.601825819998,454,2789376,11378,245,0.552903943695128,1812,0.2160915583372116,0.2,0.00025,0.011659935,-0.0016533246744074859,0.9986157417297363,-3.1583315233389535,0.18986002604166666
1099.39,-13592.123136760001,455,2795520,11402,245,2.4858956169337034,1816,0.9060473442077637,0.2,0.00025,0.03583167,0.011771139523868138,0.9829031229019165,-3.274024916191896,0.32763671875
1096.79,-13161.376315410002,456,2801664,11426,245,2.622385953863462,1820,1.2801823616027832,0.2,0.00025,0.05885479,0.009402629589506736,0.9879685640335083,-3.343818560242653,0.3427734375
1096.88,-13380.140655109999,457,2807808,11451,245,0.8342830939218402,1824,0.31705379486083984,0.2,0.00025,0.013947005,-0.00021301336528267711,0.9964470863342285,-3.28703231861194,0.1964111328125
1117.75,-14400.554352479998,458,2813952,11476,245,1.0007114261388779,1828,0.28653764724731445,0.2,0.00025,0.018703306,-0.00038812221464468166,0.9967519640922546,-3.2849526753028235,0.23856608072916666
1115.1,-14067.537366560002,459,2820096,11500,245,1.2522919066250324,1832,0.374722957611084,0.2,0.00025,0.019663109,0.002081776379782241,0.9908424019813538,-3.5584799523154893,0.2664388020833333
1102.4,-12957.034103309996,460,2826240,11524,245,1.2410151548683643,1836,0.39388507604599,0.2,0.00025,0.02462717,0.001077656794223003,0.9962815046310425,-3.4226337100068727,0.320068359375
1105.01,-13056.14742963,461,2832384,11548,245,0.6348856529220939,1840,0.2781752943992615,0.2,0.00025,0.012541446,0.0006496758990882275,0.998109757900238,-3.2778400778770447,0.2044677734375
1104.15,-13034.874594329998,462,2838528,11572,245,0.5901294083644947,1844,0.24546906352043152,0.2,0.00025,0.02070152,0.003231513221786978,0.9981092810630798,-3.328129472831885,0.2958170572916667
1087.05,-12243.38671445,463,2844672,11597,245,0.6005669807394346,1848,0.22476181387901306,0.2,0.00025,0.012513742,-0.005347583641802582,0.9985010623931885,-3.3467074185609818,0.170166015625
1085.52,-12406.514435760002,464,2850816,11621,245,0.901230106751124,1852,0.4858950674533844,0.2,0.00025,0.028234633,-0.00011469359014881775,0.9975928068161011,-3.277829418579737,0.24503580729166666
1088.53,-12550.68147704,465,2856960,11645,245,0.5426503097017606,1856,0.25022533535957336,0.2,0.00025,0.05050421,0.008338610091110846,0.998245894908905,-3.2840563555558524,0.3282877604166667
1085.0,-12600.201040629996,466,2863104,11669,245,0.5968038675685724,1860,0.2280254364013672,0.2,0.00025,0.03368866,0.00753280337327548,0.9980713725090027,-3.2193761815627417,0.3056233723958333
1079.95,-12412.194486960001,467,2869248,11695,245,0.5331433688600858,1864,0.15597954392433167,0.2,0.00025,0.02705001,0.0011930082958618489,0.998482346534729,-3.2042895704507828,0.2972412109375
1075.45,-12199.330460499998,468,2875392,11720,245,0.5075580462192496,1868,0.2609047293663025,0.2,0.00025,0.0134507725,-0.0021090677546453662,0.9986186027526855,-3.1164003113905587,0.17765299479166666
1074.4,-12179.42313254,469,2881536,11745,245,0.6928974458326896,1872,0.3474861681461334,0.2,0.00025,0.014472544,-0.0022678942696074955,0.9978702068328857,-3.0880626514554024,0.17708333333333334
1085.58,-13342.31136035,470,2887680,11769,245,1.53596431016922,1876,0.5381135940551758,0.2,0.00025,0.017943375,-0.0019831709117473415,0.9934715032577515,-3.2431664392352104,0.22770182291666666
1096.73,-14454.55157456,471,2893824,11793,245,1.0142052366087835,1880,0.2759252190589905,0.2,0.00025,0.041053843,0.0026387741988097937,0.9970740675926208,-3.161770279208819,0.2462158203125
1095.08,-14587.54843193,472,2899968,11818,245,1.3380102372417848,1884,0.4411725103855133,0.2,0.00025,0.040395398,0.014158214539444694,0.9933198094367981,-3.2015203709403672,0.3401285807291667
1107.58,-15547.715345350001,473,2906112,11842,245,0.60938719039162,1888,0.19356459379196167,0.2,0.00025,0.016417028,-0.001306931580378053,0.9982216954231262,-3.137240670621395,0.21476236979166666
1092.96,-14471.51514685,474,2912256,11866,245,1.2351253672192495,1892,0.25819694995880127,0.2,0.00025,0.044029865,0.01551927497954845,0.9919242262840271,-3.1928445423642793,0.4226888020833333
1081.83,-13167.051714129997,475,2918400,11890,245,1.046822952106595,1896,0.44974109530448914,0.2,0.00025,0.015816959,-0.006323783286158384,0.9968265891075134,-3.1110674118002257,0.16805013020833334
1082.6,-13114.189326830001,476,2924544,11914,245,0.8510901046295961,1900,0.38877424597740173,0.2,0.00025,0.015842209,0.0028952034044777974,0.9972541332244873,-3.1552708372473717,0.2825927734375
1083.19,-12182.92675512,477,2930688,11939,245,0.8755931593477726,1904,0.3325868546962738,0.2,0.00025,0.06749921,0.005986410561793794,0.9969531297683716,-3.151139679054419,0.2952473958333333
1080.29,-11839.03385318,478,2936832,11963,245,1.0221731433024008,1908,0.3248668313026428,0.2,0.00025,0.025585404,0.005947570003627334,0.9948551058769226,-3.1317060415943465,0.3437906901041667
1078.35,-11110.518391570002,479,2942976,11988,245,0.9063137167443832,1912,0.3159730136394501,0.2,0.00025,0.038619712,0.0035102748030719035,0.9967610239982605,-3.0441883405049643,0.2733561197916667
1087.69,-12183.325681459999,480,2949120,12012,245,0.8772940731917819,1916,0.47017019987106323,0.2,0.00025,0.025374211,0.0008036518168713277,0.9967824816703796,-2.9738635818163552,0.2618815104166667
1071.31,-11720.871504599996,481,2955264,12037,245,1.0277436152100563,1920,0.2744331359863281,0.2,0.00025,0.020756995,0.003931541677350954,0.9961389899253845,-3.010630895694097,0.24397786458333334
1100.5,-12512.920229210002,482,2961408,12062,245,1.3897375116745632,1924,0.32191067934036255,0.2,0.00025,0.018757604,0.0071438113833816414,0.9952748417854309,-2.808071772257487,0.2899169921875
1097.21,-12515.9809583,483,2967552,12086,245,1.9794900976121426,1928,0.4902450740337372,0.2,0.00025,0.048886046,0.0034920353148966874,0.9893173575401306,-3.051338809231917,0.244873046875
1082.19,-11030.07518105,484,2973696,12110,245,0.5701944747318825,1932,0.36162909865379333,0.2,0.00025,0.024082579,0.0016884162541828118,0.9978881478309631,-2.821189117928346,0.2643636067708333
1096.49,-12353.423072839998,485,2979840,12135,245,1.2524808952584863,1936,0.24506106972694397,0.2,0.00025,0.02534771,0.0013552869495470077,0.9915480613708496,-2.9266082222263017,0.2552490234375
1091.73,-11624.561211709997,486,2985984,12160,245,1.1206036588797967,1940,0.23649510741233826,0.2,0.00025,0.030263603,0.0033009585701317215,0.994922935962677,-2.9869818091392517,0.297119140625
1091.16,-13183.969986029999,487,2992128,12184,245,1.2277768862744172,1944,0.37932372093200684,0.2,0.00025,0.030978268,0.005858625629722762,0.9915094375610352,-2.9699751809239388,0.3047688802083333
1095.65,-13142.260045770001,488,2998272,12208,245,1.4798569791018963,1948,0.431289941072464,0.2,0.00025,0.038544025,-4.094414665208509e-05,0.9936370253562927,-3.038736221690973,0.30224609375
1096.82,-12310.115457540001,489,3004416,12232,245,1.178469233835737,1952,0.48044195771217346,0.2,0.00025,0.014986336,0.0016080243779773202,0.9954312443733215,-2.940233496328195,0.24886067708333334
1081.04,-12308.794754280001,490,3010560,12257,245,2.2000754016141095,1956,0.33429473638534546,0.2,0.00025,0.028090144,0.0009075975055263067,0.9892110228538513,-3.0560984164476395,0.2911376953125
1102.85,-14192.367474589999,491,3016704,12281,245,1.8191255883624156,1960,0.6755179166793823,0.2,0.00025,0.067751765,0.009725026943973111,0.9892906546592712,-3.102575990060965,0.380859375
1086.4,-13061.878900959997,492,3022848,12305,245,1.6886378477017085,1964,0.5613881349563599,0.2,0.00025,0.02027488,0.0010121483840824415,0.9939765930175781,-3.1221793790658317,0.2675374348958333
1091.62,-13874.502213900001,493,3028992,12330,245,1.2141952365636826,1968,0.4083961844444275,0.2,0.00025,0.027292693,0.0087738955092694,0.9958029389381409,-3.0033873692154884,0.330078125
1090.38,-14274.20943702,494,3035136,12355,245,1.8131894562393427,1972,0.59610515832901,0.2,0.00025,0.02119171,0.003164776004268788,0.9921998977661133,-3.1230968261758485,0.2799479166666667
1088.25,-13820.721895409999,495,3041280,12380,245,1.0092527618010838,1976,0.41267454624176025,0.2,0.00025,0.038551193,0.0023384130181511864,0.9960408210754395,-3.122150421142578,0.3315022786458333
1093.35,-14021.80632704,496,3047424,12404,245,2.4261112362146378,1980,0.5972708463668823,0.2,0.00025,0.032578927,0.005164545082758802,0.9824785590171814,-3.311867897709211,0.3568115234375
1109.27,-13763.829888589999,497,3053568,12429,245,2.1802221288283667,1984,0.5445312261581421,0.2,0.00025,0.03322826,0.007899329692008905,0.9879510998725891,-3.3502384473880134,0.3336181640625
1104.13,-12469.39565446,498,3059712,12453,245,1.5786843057721853,1988,0.5289913415908813,0.2,0.00025,0.027976707,0.0043055148659429205,0.9920498728752136,-3.3388352915644646,0.2709147135416667
1117.35,-12822.8128801,499,3065856,12478,245,1.3636800454308589,1992,0.33473682403564453,0.2,0.00025,0.089547954,0.005031749577028677,0.9949019551277161,-3.2893953944245973,0.3513590494791667
1102.82,-11493.249775990002,500,3072000,12501,245,1.1822632861634095,1996,0.6503814458847046,0.2,0.00025,0.027936446,0.002800773104051283,0.9954223036766052,-3.345551699399948,0.3287760416666667
1085.97,-10518.51008564,501,3078144,12526,245,1.0201783683151007,2000,0.2755791246891022,0.2,0.00025,0.011632438,0.0017020579301364098,0.9973013401031494,-3.2721415857474008,0.2510172526041667
1079.75,-10335.303703159998,502,3084288,12550,245,1.7060589225341876,2004,0.7441207766532898,0.2,0.00025,0.022378713,-0.0013302876565527793,0.9956647753715515,-3.36211575816075,0.22745768229166666
1068.11,-9806.13311371,503,3090432,12575,245,1.196670447786649,2008,0.6112849712371826,0.2,0.00025,0.015513363,0.0021746672719018534,0.996492862701416,-3.3494401747981706,0.2711588541666667
1068.04,-9770.9226021,504,3096576,12601,245,7.020560834556818,2012,1.6576988697052002,0.2,0.00025,0.058483243,0.013440386074459335,0.9606886506080627,-3.388118363916874,0.389404296875
1060.96,-9632.087141979999,505,3102720,12625,245,1.038096801067392,2016,0.36128219962120056,0.2,0.00025,0.043460608,0.009710216363600921,0.993581235408783,-3.37940081457297,0.3628743489583333
1054.37,-9426.29145995,506,3108864,12650,245,0.792700219899416,2020,0.3218376934528351,0.2,0.00025,0.023112109,0.003563957684188305,0.996546745300293,-3.1832829266786575,0.3152669270833333
1051.39,-9480.249683410002,507,3115008,12674,245,0.6147343001017967,2024,0.24040138721466064,0.2,0.00025,0.042028695,0.010474249153048731,0.9979726672172546,-3.199192630747954,0.3273111979166667
1056.03,-9563.83574302,508,3121152,12699,245,0.9057511935631434,2028,0.35013288259506226,0.2,0.00025,0.011907399,-0.003891416347566216,0.9970859885215759,-3.2008118207255998,0.2003173828125
1069.71,-11197.75482088,509,3127296,12723,245,0.7242365016912421,2032,0.2544978857040405,0.2,0.00025,0.033625014,0.003917539344305017,0.9976944327354431,-3.0486164490381875,0.3382161458333333
1095.11,-13871.52371596,510,3133440,12747,245,1.4362852933506172,2036,0.5012380480766296,0.2,0.00025,0.038445752,0.003876367564468334,0.9886277914047241,-3.181645152469476,0.3486328125
1107.99,-15223.409782210001,511,3139584,12771,245,1.7349164218952258,2040,0.5191769599914551,0.2,0.00025,0.0899927,0.017806167098266695,0.9902994632720947,-3.2472272912661233,0.3857014973958333
1144.56,-18357.32389996,512,3145728,12796,245,0.6898733774820963,2044,0.17309781908988953,0.2,0.00025,0.02612557,0.0027807232205911228,0.9972009658813477,-3.2730319375793138,0.2957763671875
1142.85,-18262.64672083,513,3151872,12821,245,2.2210268204410872,2048,0.9127800464630127,0.2,0.00025,0.026514983,0.010622499248711392,0.9877127408981323,-3.6410974711179733,0.3203531901041667
1130.57,-15548.13659376,514,3158016,12845,245,1.0577701032161713,2052,0.4570232629776001,0.2,0.00025,0.061884847,0.008115915007995985,0.9962959289550781,-2.9953435237209,0.3389485677083333
1103.16,-13400.583884040001,515,3164160,12869,245,0.74457345623523,2056,0.25700220465660095,0.2,0.00025,0.062507026,0.012726749693683814,0.9964302778244019,-3.138992374142011,0.3693033854166667
1100.98,-12919.251321850003,516,3170304,12894,245,0.7254205141216516,2060,0.20749720931053162,0.2,0.00025,0.021267945,0.005717623059657247,0.9979378581047058,-2.9329876005649567,0.2997233072916667
1062.74,-10055.59268279,517,3176448,12920,245,0.5271528655042251,2064,0.15709710121154785,0.2,0.00025,0.02438415,-0.0025226710834734454,0.998098611831665,-2.8622991144657135,0.2669270833333333
1047.67,-9716.92697434,518,3182592,12946,245,0.6837840576966604,2068,0.4022596478462219,0.2,0.00025,0.011648688,-0.003561382371117361,0.9985778331756592,-2.9252465118964515,0.19258626302083334
1047.75,-9733.91039107,519,3188736,12970,245,0.5090477066114545,2072,0.23628278076648712,0.2,0.00025,0.021239385,-0.00338069102629864,0.9985248446464539,-2.8769796043634415,0.20723470052083334
1047.9,-9431.18517204,520,3194880,12995,245,0.7352035061145822,2076,0.37916135787963867,0.2,0.00025,0.022994632,-0.0003725005711506431,0.9980122447013855,-2.9028679902354875,0.286376953125
1048.63,-9558.29205167,521,3201024,13021,245,0.6357886769498388,2080,0.2635561227798462,0.2,0.00025,0.015454653,-0.0020500030514085665,0.99833083152771,-2.861327163875103,0.20406087239583334
1047.04,-9478.86659795,522,3207168,13046,245,0.7348140229781469,2084,0.21894571185112,0.2,0.00025,0.029723704,9.284751043499757e-05,0.9976657629013062,-2.8918417344490686,0.2909749348958333
1045.6,-9684.748891379999,523,3213312,13071,245,0.5735394178579251,2088,0.18646195530891418,0.2,0.00025,0.027672788,0.0012169702822575346,0.9980524778366089,-2.8615396469831467,0.240478515625
1055.93,-11246.300158589998,524,3219456,13095,245,0.8959685300166408,2092,0.26011377573013306,0.2,0.00025,0.02312933,0.006032659461197909,0.9970402717590332,-2.820451185107231,0.3086751302083333
1054.63,-11151.53251076,525,3225600,13121,245,0.5264996215701103,2096,0.21999315917491913,0.2,0.00025,0.034655795,0.012887584234704264,0.9976173043251038,-2.9625861744085946,0.3028564453125
1055.35,-11037.473095749998,526,3231744,13145,245,0.69672727274398,2100,0.3173522353172302,0.2,0.00025,0.041476186,-0.0030813177339344597,0.99845951795578,-2.931477335592111,0.1802978515625
1055.28,-10816.557448299998,527,3237888,13170,245,0.5696791845063368,2104,0.27890312671661377,0.2,0.00025,0.02986353,0.0029521804147710404,0.9979860186576843,-3.0430389419198036,0.3256022135416667
1043.15,-9090.5477157,528,3244032,13195,245,0.5091508291661739,2108,0.24017328023910522,0.2,0.00025,0.011696699,-0.0020167776480472335,0.9984108209609985,-3.019726606706778,0.19527180989583334
1044.53,-9114.35827474,529,3250176,13219,245,1.117842028538386,2112,0.3481113314628601,0.2,0.00025,0.025553493,0.0005053385029896162,0.9947503209114075,-3.0301401217778525,0.3052978515625
1041.69,-9080.51748664,530,3256320,13244,245,0.6781472166379293,2116,0.23658977448940277,0.2,0.00025,0.012816393,-0.0012700866354862228,0.9986320734024048,-3.0623066624005637,0.20133463541666666
1067.66,-9646.757584870002,531,3262464,13269,245,1.0807494269683957,2120,0.37328454852104187,0.2,0.00025,0.095656544,0.027605779682441305,0.9939203262329102,-3.192448951303959,0.4519449869791667
1080.24,-11470.224861209997,532,3268608,13294,245,1.4406729601323605,2124,0.4240604341030121,0.2,0.00025,0.022591265,0.01260665341396816,0.9938954710960388,-3.3910900031526885,0.2878824869791667
1079.35,-11721.208696829997,533,3274752,13318,245,1.231495626270771,2128,0.7273433208465576,0.2,0.00025,0.036481146,0.01019629270255488,0.9931071400642395,-3.156009321411451,0.3580322265625
1078.12,-11721.0195878,534,3280896,13342,245,0.5219867341220379,2132,0.14602699875831604,0.2,0.00025,0.024892354,0.002943097621027846,0.9979615211486816,-2.958459310233593,0.2901204427083333
1062.21,-12892.29932477,535,3287040,13367,245,2.7578793795158467,2136,0.5848582983016968,0.2,0.00025,0.041942,0.02441582637644994,0.9875996112823486,-3.163011096417904,0.4060465494791667
1052.31,-10904.364063219999,536,3293184,13392,245,0.6138512597729763,2140,0.19473856687545776,0.2,0.00025,0.031033136,0.0048928712494671345,0.9974184036254883,-3.1040940706928573,0.2933756510416667
1053.18,-10913.14509359,537,3299328,13417,245,0.9979117196053267,2144,0.2623904049396515,0.2,0.00025,0.017605001,0.00010735404794104397,0.9972754716873169,-3.0268720239400864,0.2546793619791667
1056.83,-10828.21535014,538,3305472,13441,245,0.66109207055221,2148,0.36833709478378296,0.2,0.00025,0.02704967,-0.00036228077321235713,0.997887372970581,-2.8996457234025,0.2386474609375
1043.03,-8828.44708678,539,3311616,13465,245,1.1379053853452206,2152,0.5669354796409607,0.2,0.00025,0.039447945,0.004316385782052142,0.9946579933166504,-2.996029374500116,0.3200276692708333
1052.54,-9363.18582549,540,3317760,13490,245,0.55407113643984,2156,0.09892292320728302,0.2,0.00025,0.020849466,-0.0013532794740361471,0.9980756640434265,-3.012294369439284,0.22770182291666666
1050.9,-9279.97373737,541,3323904,13516,245,0.9067518524825573,2160,0.39207935333251953,0.2,0.00025,0.05546522,0.026775906985373393,0.9958349466323853,-3.104415533443292,0.3702799479166667
1047.83,-9226.39690512,542,3330048,13541,245,0.9349679108709097,2164,0.62441486120224,0.2,0.00025,0.010280099,-0.0017447954354186852,0.9987801313400269,-2.8594666297237077,0.14449055989583334
1063.93,-10574.179436,543,3336192,13565,245,0.41903669107705355,2168,0.1336657851934433,0.2,0.00025,0.021794597,0.0003292083735383737,0.9988248348236084,-2.8313643808166185,0.2703857421875
1055.45,-9912.274622900002,544,3342336,13589,245,1.24644633444647,2172,0.2772639989852905,0.2,0.00025,0.082221985,0.02419159494456835,0.9903948307037354,-3.01381845275561,0.3821207682291667
1060.7,-9816.2773605,545,3348480,13614,245,0.5202992099026839,2176,0.15199831128120422,0.2,0.00025,0.020426039,0.0016111613804241642,0.9981446266174316,-2.795055034259955,0.2677408854166667
1065.23,-9765.92358008,546,3354624,13639,245,0.508289985669156,2180,0.13341186940670013,0.2,0.00025,0.02153769,-0.0036799147977338484,0.9985969066619873,-2.797371747593085,0.2781575520833333
1064.33,-9288.40787848,547,3360768,13663,245,0.4236304946243763,2184,0.14857620000839233,0.2,0.00025,0.021980735,0.002280020526086446,0.9986886382102966,-2.8265536626180015,0.2352294921875
1049.72,-7776.403379060001,548,3366912,13687,245,0.4547253300746282,2188,0.17006562650203705,0.2,0.00025,0.014595543,0.0001938268639302502,0.9985867142677307,-2.812172363201777,0.2738037109375
1046.31,-7591.559991899999,549,3373056,13711,246,0.6346837176630894,2192,0.20500966906547546,0.2,0.00025,0.017690634,-0.0006041977661273753,0.9978234171867371,-2.862419250110785,0.2958170572916667
1054.04,-9222.690588139998,550,3379200,13736,246,0.8491619070991874,2196,0.3281053602695465,0.2,0.00025,0.019514276,0.005497756933133739,0.996368408203125,-2.918153884510199,0.2703857421875
1066.39,-10855.01801736,551,3385344,13760,246,0.737810538460811,2200,0.18936920166015625,0.2,0.00025,0.052094717,0.022318544317386113,0.9917566776275635,-3.07566807170709,0.3498942057291667
1063.58,-11071.252543489998,552,3391488,13785,246,0.6774138181159893,2204,0.22844384610652924,0.2,0.00025,0.017586952,-0.00610722963756416,0.9971226453781128,-2.961960362891356,0.2587483723958333
1061.32,-11355.54132706,553,3397632,13809,246,0.48111831676214933,2208,0.16445790231227875,0.2,0.00025,0.019138003,-0.0017655232149991207,0.9983720779418945,-2.9579627017180123,0.2779947916666667
1047.12,-9514.80157952,554,3403776,13833,246,0.5998703778410951,2212,0.14760315418243408,0.2,0.00025,0.021546034,-0.0022708911759157977,0.9971290230751038,-2.9649799863497415,0.2858479817708333
1031.21,-7961.7090013299985,555,3409920,13858,246,0.39095688083519536,2216,0.10271380841732025,0.2,0.00025,0.012765743,-0.00032970315805869177,0.9989491701126099,-2.9725209126869836,0.23881022135416666
1030.16,-8064.415202589999,556,3416064,13882,246,0.3988097769518693,2220,0.15436196327209473,0.2,0.00025,0.011724253,-0.005906993809427756,0.9989374876022339,-2.905262015759945,0.19026692708333334
1031.05,-8047.971747300001,557,3422208,13906,246,0.5755921412880222,2224,0.22920435667037964,0.2,0.00025,0.015495156,-0.004052322964222792,0.9986139535903931,-2.912109429637591,0.2020263671875
1030.01,-7766.743237250001,558,3428352,13931,246,0.6131833301236232,2228,0.17932826280593872,0.2,0.00025,0.019707838,-0.005844278721876132,0.9975085258483887,-2.9095085660616555,0.211669921875
1029.95,-7762.724858729999,559,3434496,13956,246,0.5572787433241805,2232,0.12197073549032211,0.2,0.00025,0.014857006,-0.0049536781225469895,0.9982368350028992,-2.8472993597388268,0.2059326171875
1028.84,-7239.7414504,560,3440640,13980,246,0.33960837855314213,2236,0.14450989663600922,0.2,0.00025,0.028043604,0.0032974696732708253,0.9990219473838806,-2.900140712658564,0.3184000651041667
1034.19,-7351.327798719999,561,3446784,14004,246,0.3626765054650605,2240,0.06936227530241013,0.2,0.00025,0.013186797,-0.0007385151717850628,0.9988855123519897,-2.8780461624264717,0.2654215494791667
1047.69,-7707.084421560001,562,3452928,14028,246,0.956674549728632,2244,0.2583923935890198,0.2,0.00025,0.035258546,0.008221363048505737,0.9920468926429749,-3.0240213771661124,0.3119710286458333
1046.44,-7872.889196279999,563,3459072,14053,246,0.4784122556447983,2248,0.12373871356248856,0.2,0.00025,0.021741413,-0.0037459865779965185,0.9984835386276245,-2.879865032931169,0.2642008463541667
1048.12,-8106.502940830001,564,3465216,14078,246,0.5527374974141518,2252,0.16557113826274872,0.2,0.00025,0.028958224,-0.0008863141605009636,0.9980868697166443,-2.927593710521857,0.24686686197916666
1039.41,-8018.707308460001,565,3471360,14102,246,0.6588555484389266,2256,0.2096506953239441,0.2,0.00025,0.019983234,-0.0008005515507344777,0.9965854287147522,-2.8824937492609024,0.257568359375
1026.82,-8023.21503019,566,3477504,14127,246,0.3744992470989625,2260,0.11422720551490784,0.2,0.00025,0.026555315,0.0030465236777672544,0.9987807273864746,-2.862215260664622,0.3361002604166667
1039.56,-8313.358226609998,567,3483648,14152,246,0.4831010112538934,2264,0.2121763974428177,0.2,0.00025,0.01638863,-0.0009601030469639227,0.9982051849365234,-2.9377126743396125,0.2684733072916667
1039.14,-7875.1931792000005,568,3489792,14177,246,0.8275069060424963,2268,0.26412370800971985,0.2,0.00025,0.022564366,0.004021618934833289,0.9951404333114624,-3.070717896024386,0.2789306640625
1039.93,-7283.804568590001,569,3495936,14202,246,0.3728109053336084,2272,0.12314411997795105,0.2,0.00025,0.020659236,-0.008076714618558375,0.9988174438476562,-2.950419661899408,0.2349853515625
1038.88,-6666.284349729998,570,3502080,14226,246,0.4045293880626559,2276,0.18770045042037964,0.2,0.00025,0.016720548,-0.0007166784052969888,0.9989840984344482,-2.9678730443120003,0.22135416666666666
1055.21,-6500.26908096,571,3508224,14251,246,0.38572743084902567,2280,0.1455366313457489,0.2,0.00025,0.017392054,-0.007299415151161763,0.9990203380584717,-2.9919718404610953,0.1781005859375
1042.88,-5789.064363490001,572,3514368,14275,246,0.997612449961404,2284,0.14916814863681793,0.2,0.00025,0.05020846,0.006866184577423458,0.987825334072113,-3.1623694027463594,0.350341796875
1044.19,-5712.599904059999,573,3520512,14299,246,0.49312432451794547,2288,0.17993122339248657,0.2,0.00025,0.02415613,0.002153167845487284,0.9986250996589661,-2.928780240317186,0.2720133463541667
1043.67,-5897.281929209999,574,3526656,14324,246,0.7130483568956455,2292,0.33058351278305054,0.2,0.00025,0.0148480125,-0.005697664183874925,0.9967862367630005,-2.960259268681208,0.21866861979166666
1029.56,-5487.75948369,575,3532800,14349,246,0.3800455490127206,2296,0.09949339926242828,0.2,0.00025,0.029932054,0.0036060896333462247,0.9989007711410522,-2.966567146281401,0.2819417317708333
1029.15,-5710.114675499999,576,3538944,14374,246,0.5306212417781353,2300,0.5690183639526367,0.2,0.00025,0.021262461,-0.0008103853372934585,0.9983072280883789,-3.0014568145076432,0.3430989583333333
1028.66,-5399.0679998999985,577,3545088,14398,246,0.4292430216446519,2304,0.11741650104522705,0.2,0.00025,0.01662191,-0.0025005121303062574,0.9988303780555725,-2.988808917502562,0.2563069661458333
1028.21,-4959.340174139999,578,3551232,14423,246,0.794961349417766,2308,0.22818055748939514,0.2,0.00025,0.02592091,0.0008000976134402057,0.9972894787788391,-2.9644390419125557,0.2722574869791667
1039.55,-6088.247828040001,579,3557376,14447,246,1.8225223074356716,2312,0.24956285953521729,0.2,0.00025,0.066048354,0.004231706164622058,0.9832532405853271,-3.037279024720192,0.3638509114583333
