rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/iterations,time/fps,train/clip_fraction,train/n_updates,train/entropy_loss,train/explained_variance,train/clip_range,train/value_loss,train/approx_kl,train/learning_rate,train/policy_gradient_loss,train/loss
2224.0,1106,-410.49373316000015,276480,45,249,0.3590087890625,176,-7.629591266314189,0.9929792284965515,0.2,3.8102870335181556,0.02279763,0.00025,0.01477357901603682,1.2287163734436035
2224.0,1132,-409.11806654,282624,46,249,0.2507731119791667,180,-7.648888563116391,0.9929956197738647,0.2,2.9731077340741954,0.01489303,0.00025,0.00572906151743761,0.7863021492958069
2224.0,1158,-397.23439993,288768,47,249,0.2469482421875,184,-7.644425893823306,0.9955296516418457,0.2,2.9493381306529045,0.016170468,0.00025,0.005790271456741418,0.7247302532196045
2224.0,1184,-382.59673321,294912,48,248,0.2960611979166667,188,-7.596806928515434,0.99361252784729,0.2,3.432261135429144,0.02331622,0.00025,0.006372019648551941,1.0493385791778564
2224.0,1210,-375.28639983,301056,49,248,0.2882486979166667,192,-7.567529986302058,0.9940492510795593,0.2,3.4817011021077633,0.019640835,0.00025,0.009020444209454581,1.2311738729476929
2224.0,1236,-373.50473321000004,307200,50,248,0.2878824869791667,196,-7.5551067888736725,0.9950154423713684,0.2,2.9337522673110166,0.017675968,0.00025,0.007843036170622023,0.8735636472702026
2224.0,1261,-368.82439989000005,313344,51,248,0.2613525390625,200,-7.467727705836296,0.995765745639801,0.2,2.615287810564041,0.0142743895,0.00025,0.007680976011518699,0.8285729885101318
2224.0,1287,-341.46573324999997,319488,52,248,0.2830403645833333,204,-7.4498719324668246,0.9927988648414612,0.2,3.1472153266270957,0.020176137,0.00025,0.00890491764099958,1.0408047437667847
2224.0,1313,-321.63573326,325632,53,247,0.3016764322916667,208,-7.392847195267677,0.9940143823623657,0.2,3.220164661606153,0.018195452,0.00025,0.010823108054561695,1.1806551218032837
2224.0,1339,-294.2627331,331776,54,247,0.3822428385416667,212,-7.37608269850413,0.994852602481842,0.2,2.5810783728957176,0.052876323,0.00025,0.023008431742103614,1.9579614400863647
2224.0,1365,-292.6747331,337920,55,247,0.4096272786458333,216,-7.467251901825269,0.9946086406707764,0.2,2.3840140476822853,0.030676642,0.00025,0.02148359842734256,0.9237414598464966
2224.0,1391,-283.00439958,344064,56,247,0.4484049479166667,220,-7.139170289039612,0.9966180324554443,0.2,2.1772011232872805,0.07758487,0.00025,0.028477215174158726,0.4162816107273102
2224.0,1416,-287.48606636000005,350208,57,247,0.5629475911458334,224,-6.909459933638573,0.9945995211601257,0.2,3.195778653025627,0.02345522,0.00025,0.05079900364216883,1.5928268432617188
2224.0,1443,-281.88439966000004,356352,58,246,0.24556477864583334,228,-6.97479909658432,0.9949291348457336,0.2,2.8315372727811337,0.013775594,0.00025,0.006822746181569528,1.7660748958587646
2224.0,1469,-244.85873316999997,362496,59,246,0.24820963541666666,232,-6.914648835857709,0.9946032762527466,0.2,2.5701445961991944,0.013800497,0.00025,0.005870840369122258,1.5887140035629272
2224.0,1494,-241.93239978000003,368640,60,246,0.3251546223958333,236,-6.96352219581604,0.9954343438148499,0.2,2.6471583346525827,0.019126754,0.00025,0.013672182329173665,1.6802564859390259
2224.0,1520,-236.21906647000003,374784,61,246,0.2693684895833333,240,-6.945766578118007,0.9955758452415466,0.2,2.662328075617552,0.014807214,0.00025,0.007409838275634684,1.6158615350723267
2224.0,1545,-219.77039985000002,380928,62,246,0.2816569010416667,244,-7.0359487136205034,0.9955074191093445,0.2,2.6354176638027034,0.015008166,0.00025,0.009885997351375408,1.3735949993133545
2224.0,1571,-200.35506637000003,387072,63,246,0.2862141927083333,248,-7.034750858942668,0.9945632219314575,0.2,2.7292860311766467,0.025969258,0.00025,0.008324042183327643,1.7983593940734863
2224.0,1597,-185.43739971,393216,64,246,0.2584635416666667,252,-7.039182871580124,0.9951361417770386,0.2,2.666421023507913,0.022958523,0.00025,0.007422191187894593,1.746142029762268
2224.0,1623,-174.28639965,399360,65,246,0.3405354817708333,256,-6.960948516925176,0.9940813183784485,0.2,2.419128301242987,0.02060579,0.00025,0.012985510067665018,1.223064661026001
2224.0,1648,-184.25439973000002,405504,66,245,0.3187662760416667,260,-7.015649855136871,0.9952794909477234,0.2,2.5859046851595244,0.024610871,0.00025,0.012718405419339737,1.513603687286377
2224.0,1675,-178.08206655,411648,67,245,0.3035888671875,264,-7.01284475127856,0.9958069324493408,0.2,2.581767118225495,0.022834077,0.00025,0.011794500957572987,1.4724349975585938
2224.0,1700,-189.99373312000003,417792,68,245,0.4810384114583333,268,-6.927857766548793,0.9954150319099426,0.2,2.0882529678444066,0.09670276,0.00025,0.035830151765064024,0.7554380893707275
2224.0,1726,-179.92506643000002,423936,69,245,0.2896728515625,272,-7.042691394686699,0.9958941340446472,0.2,4.29611940185229,0.012079962,0.00025,0.013582051966902023,2.4131674766540527
2224.0,1752,-183.03606643999998,430080,70,245,0.19205729166666666,276,-7.058217242360115,0.9967581629753113,0.2,3.80911261215806,0.012511413,0.00025,0.004468332830583677,2.292009115219116
2224.0,1777,-171.38973303,436224,71,245,0.19677734375,280,-6.914501041173935,0.9933291077613831,0.2,4.402993304034074,0.012691502,0.00025,0.005566012322863874,2.4019277095794678
2224.0,1803,-214.30306647999998,442368,72,245,0.203857421875,284,-6.902910684545835,0.9962036609649658,0.2,3.8484387062489986,0.016198881,0.00025,0.0065542272495804355,2.669619560241699
2224.0,1829,-239.06906673,448512,73,245,0.2547200520833333,288,-6.9656303723653155,0.9964259266853333,0.2,3.56453545888265,0.021264955,0.00025,0.008143204152778102,1.7819370031356812
2224.0,1855,-261.9444001,454656,74,245,0.2696940104166667,292,-7.005774373809497,0.9966467618942261,0.2,3.4671154158810773,0.019950692,0.00025,0.007289161129544179,1.868303894996643
2224.0,1881,-271.93040006,460800,75,244,0.2941080729166667,296,-7.017805352807045,0.9969393014907837,0.2,1.9702084126571815,0.01819346,0.00025,0.009399391594342887,0.4689362049102783
2224.0,1907,-284.94373330999997,466944,76,244,0.312255859375,300,-7.019202694296837,0.9969922304153442,0.2,1.9047526953121026,0.022237564,0.00025,0.009886428888421506,0.6366909742355347
2224.0,1932,-299.36339983,473088,77,244,0.3051350911458333,304,-7.12906739115715,0.9958063960075378,0.2,2.0627912494043508,0.020189937,0.00025,0.007175090432307722,0.718783438205719
2224.0,1958,-293.70806646999995,479232,78,244,0.3635660807291667,308,-7.1292305539051695,0.9964199662208557,0.2,1.8438559795419376,0.027811984,0.00025,0.011281214237290746,0.6205089092254639
2224.0,1983,-318.52706658000005,485376,79,244,0.4575602213541667,312,-7.151435067256291,0.9969105124473572,0.2,1.9213853739202023,0.034893688,0.00025,0.03464891426362252,0.5831084847450256
2224.0,2009,-341.29539979000003,491520,80,244,0.2918701171875,316,-7.061014195283254,0.9974056482315063,0.2,1.8619492488602798,0.021919705,0.00025,0.010174508240500776,0.8224847912788391
2224.0,2035,-322.42673298000005,497664,81,244,0.3817138671875,320,-7.171980892618497,0.9964351654052734,0.2,2.270308054983616,0.05389821,0.00025,0.021638039186655078,0.765709638595581
2224.0,2061,-291.83639961,503808,82,244,0.4112548828125,324,-7.057460819681485,0.9967071413993835,0.2,2.0756953756014505,0.020723628,0.00025,0.026732085090770852,0.985525369644165
2224.0,2086,-279.11239961999996,509952,83,244,0.5915934244791666,328,-6.891969795028369,0.9958201050758362,0.2,2.0936245868603387,0.05236675,0.00025,0.0659778800230318,0.5586450695991516
2224.0,2112,-238.57973306,516096,84,244,0.5064290364583334,332,-6.781810954213142,0.9938179850578308,0.2,1.7179285598297913,0.03336601,0.00025,0.05222870589932427,0.7601040601730347
2224.0,2138,-224.18406627000005,522240,85,244,0.6760660807291666,336,-6.48630506793658,0.9960121512413025,0.2,2.5505614206194878,0.105051614,0.00025,0.10809141766124715,0.5819460153579712
2224.0,2164,-220.00239969000003,528384,86,244,0.18636067708333334,340,-6.845713784297307,0.9964781403541565,0.2,2.1782807844380536,0.012417455,0.00025,0.004323228354526994,1.0019258260726929
2224.0,2189,-235.28839979,534528,87,244,0.3279622395833333,344,-6.860005031029384,0.9966952204704285,0.2,2.057749064018329,0.016174363,0.00025,0.019264247651638772,0.756571352481842
2224.0,2215,-201.26273306000002,540672,88,244,0.3720296223958333,348,-6.9129921197891235,0.996428906917572,0.2,2.151124991476536,0.026281854,0.00025,0.019302076994790696,0.8712400794029236
2224.0,2241,-193.65839988999997,546816,89,243,0.42724609375,352,-6.854341899355252,0.9969888925552368,0.2,1.9449860484649737,0.020586835,0.00025,0.027353150556640077,0.4835321307182312
2224.0,2267,-191.66606671999998,552960,90,243,0.4727376302083333,356,-6.654716829458873,0.9963752627372742,0.2,1.352079328770439,0.06833095,0.00025,0.030434537383068044,0.5654094815254211
2224.0,2293,-188.5694001,559104,91,243,0.3125,360,-6.828928252061208,0.9971041083335876,0.2,1.386664201815923,0.016260127,0.00025,0.012304769474818992,0.6006684899330139
2224.0,2319,-181.75506666,565248,92,243,0.4945475260416667,364,-6.919468482335408,0.9973064661026001,0.2,1.6205761656165123,0.07239809,0.00025,0.04371825292764697,0.7383968830108643
2224.0,2345,-193.18573321,571392,93,243,0.3573404947916667,368,-6.412483776609103,0.9969217777252197,0.2,2.0516882377366223,0.009139967,0.00025,0.02952688244355765,0.8977793455123901
2224.0,2371,-171.27773384,577536,94,243,0.2298583984375,372,-6.675554563601811,0.997177004814148,0.2,2.0333131067454815,0.016297957,0.00025,0.006848003084693725,0.8590834140777588
2224.0,2397,-174.43840052000004,583680,95,243,0.4748128255208333,376,-6.600498750805855,0.9972513914108276,0.2,1.663590242465337,0.052694753,0.00025,0.03571145968938557,1.3184105157852173
2224.0,2423,-159.51240051000002,589824,96,243,0.5325520833333334,380,-6.550467595458031,0.9973503351211548,0.2,1.6506496767203014,0.05107978,0.00025,0.04602989098930266,0.6464599967002869
2224.0,2449,-164.87273380000002,595968,97,243,0.3632405598958333,384,-6.521452988187472,0.9972842335700989,0.2,1.7955381007244189,0.013451844,0.00025,0.027751445005075464,0.4089234471321106
2224.0,2474,-156.79606705999998,602112,98,243,0.18355305989583334,388,-6.626672218243281,0.997810423374176,0.2,1.734979683533311,0.012370453,0.00025,0.0049742502136117155,0.6814994812011719
2224.0,2500,-169.46240032000003,608256,99,243,0.1796875,392,-6.737280920147896,0.998037576675415,0.2,1.5546666011214256,0.012701829,0.00025,0.004458019762144734,0.3863547444343567
2224.0,2526,-181.66773361000003,614400,100,243,0.207763671875,396,-6.757114991545677,0.9977188110351562,0.2,1.6480452474206686,0.01068909,0.00025,0.006975112987371783,0.5482320189476013
2216.8,2552,-119.08264034,620544,101,243,0.21638997395833334,400,-6.621690010031064,0.9975897669792175,0.2,1.6188574290523927,0.014496648,0.00025,0.006299094980931841,0.45599207282066345
2216.8,2578,-99.64230695999998,626688,102,243,0.24637858072916666,404,-6.617200156052907,0.9770268797874451,0.2,9.437201350927353,0.018853426,0.00025,0.006486853266930363,6.11131477355957
2216.8,2604,-139.28197336000002,632832,103,242,0.2920328776041667,408,-6.43733723461628,0.9944429993629456,0.2,3.2150660629073777,0.011729747,0.00025,0.017277089156171616,0.7428991794586182
2216.8,2630,-130.59197334,638976,104,242,0.2235107421875,412,-6.620975042382876,0.9969611763954163,0.2,2.890583718816439,0.014058051,0.00025,0.007188516926059189,0.5518204569816589
2216.8,2656,-129.34864004999997,645120,105,242,0.20345052083333334,416,-6.780438110232353,0.9971556067466736,0.2,2.7645080064733825,0.010321346,0.00025,0.006257596496046365,0.6630045175552368
2216.8,2681,-128.60164,651264,106,242,0.20064290364583334,420,-6.774575640757878,0.9973083138465881,0.2,2.694919375081857,0.012558445,0.00025,0.004802430053435576,0.5222924947738647
2216.8,2707,-138.76797330999997,657408,107,242,0.19266764322916666,424,-6.819464514652888,0.9974604249000549,0.2,2.574912223344048,0.014095751,0.00025,0.0034759796884221337,0.44144484400749207
2216.8,2733,-144.11297330000002,663552,108,242,0.22737630208333334,428,-6.8787156740824384,0.9980445504188538,0.2,2.2593018983801207,0.015861517,0.00025,0.006096923927543685,0.44667139649391174
2216.8,2758,-154.44563984,669696,109,242,0.2589111328125,432,-6.938688223560651,0.9971463680267334,0.2,2.305198953176538,0.019203736,0.00025,0.010046755048582176,0.6703601479530334
2224.0,2784,-230.58573324,675840,110,242,0.23075358072916666,436,-6.9491042246421175,0.9977903962135315,0.2,2.2682723719626665,0.013973034,0.00025,0.007646935209777439,0.3650003969669342
2224.0,2810,-280.14106647000006,681984,111,242,0.2999267578125,440,-7.025410289565722,0.9981803894042969,0.2,2.080541487162312,0.018860737,0.00025,0.012114811084757093,0.43349340558052063
2224.0,2836,-276.90206653999996,688128,112,242,0.2871907552083333,444,-7.102424586812655,0.9984495043754578,0.2,2.1076799668371677,0.02267391,0.00025,0.010086649839649908,0.7436527609825134
2224.0,2861,-287.58573329000006,694272,113,242,0.2860514322916667,448,-7.163455918431282,0.9978390336036682,0.2,2.157108618567387,0.021828668,0.00025,0.010282927716616541,0.36045530438423157
2224.0,2887,-309.71639987000003,700416,114,242,0.3314615885416667,452,-7.15344584484895,0.998428463935852,0.2,1.9999603467682998,0.03761192,0.00025,0.014298406136125172,0.2437306046485901
2224.0,2913,-330.67940013,706560,115,242,0.2970377604166667,456,-7.073635434110959,0.9978045225143433,0.2,2.047983297457298,0.02274333,0.00025,0.01225487855360067,0.3803331255912781
2224.0,2938,-335.09873333999997,712704,116,242,0.2947591145833333,460,-7.099779417117436,0.9972366094589233,0.2,2.1318759322166443,0.02291288,0.00025,0.009693797692307271,0.528022289276123
2224.0,2964,-320.40606677000005,718848,117,242,0.4654134114583333,464,-7.1292585382858915,0.9980447292327881,0.2,1.5837198495864868,0.07006467,0.00025,0.030455268337391317,0.44744744896888733
2224.0,2989,-306.87240003000005,724992,118,242,0.3398844401041667,468,-7.0260395010312395,0.9979239702224731,0.2,1.233986056720217,0.021074338,0.00025,0.0135664768749848,0.353066086769104
2224.0,3015,-306.19573338000004,731136,119,242,0.4653727213541667,472,-6.981163834532102,0.9976754188537598,0.2,1.0978074558079243,0.05215654,0.00025,0.033683136187998265,0.38026636838912964
2224.0,3041,-282.77706680999995,737280,120,242,0.587646484375,476,-7.127883185942967,0.9982267618179321,0.2,0.9287133533507586,0.079294175,0.00025,0.054724432566824056,0.28498485684394836
2224.0,3067,-266.18606676,743424,121,242,0.3851725260416667,480,-7.270728265245755,0.9978750944137573,0.2,2.232679575060805,0.016121069,0.00025,0.02683017956102655,1.2626370191574097
2224.0,3093,-251.01939982,749568,122,242,0.2578938802083333,484,-7.302836035688718,0.9966192245483398,0.2,2.2869704260180392,0.015683603,0.00025,0.0073537479668933274,1.1314629316329956
2224.0,3118,-209.80539965999998,755712,123,242,0.22819010416666666,488,-7.277929961681366,0.9977947473526001,0.2,2.1225313867131868,0.015981926,0.00025,0.008367015056137461,1.078061580657959
2224.0,3144,-200.82573298999995,761856,124,242,0.23942057291666666,492,-7.295689761638641,0.9978395104408264,0.2,1.972528774291277,0.011062245,0.00025,0.007734008851305892,1.0651118755340576
2224.0,3170,-189.20973312,768000,125,242,0.2562662760416667,496,-7.338819801807404,0.9981928467750549,0.2,1.9993445885678132,0.016708069,0.00025,0.007067295642627869,1.09567129611969
2224.0,3196,-169.40506646000003,774144,126,242,0.3182373046875,500,-7.424957330028216,0.9983397722244263,0.2,1.5725666359066963,0.032593217,0.00025,0.012326364681939594,0.2391049563884735
2224.0,3222,-195.13273316000002,780288,127,242,0.3155517578125,504,-7.396023700634639,0.9976339936256409,0.2,1.3194255313525598,0.022184603,0.00025,0.01236289272007222,0.4455296993255615
2224.0,3247,-191.67173309,786432,128,242,0.3392740885416667,508,-7.368289053440094,0.9966270327568054,0.2,1.4557203203439713,0.025255421,0.00025,0.012972026170852283,0.3757445812225342
