time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/learning_rate,train/loss,train/policy_gradient_loss,rollout/ep_rew_mean,train/n_updates,train/explained_variance,rollout/ep_len_mean,train/value_loss,train/clip_fraction,train/approx_kl,train/entropy_loss,train/clip_range
154,23040,30,148,0.00025,35.663700103759766,0.08393393071471816,-30712.755555555555,87,-1.3228001594543457,1019.0,56.58316193686591,0.5447048611111112,0.20602643,-7.549124936262767,0.2
155,23808,31,152,0.00025,80.25820922851562,0.0342727315146476,-30712.755555555555,90,0.12001335620880127,1019.0,121.31059159172906,0.4848090277777778,0.05604736,-7.8027050495147705,0.2
156,24576,32,157,0.00025,54.69293212890625,0.057241604689301714,-30451.375,93,0.22645074129104614,1019.0,53.00791488753425,0.5594618055555556,0.0718581,-7.708405951658885,0.2
157,25344,33,161,0.00025,57.45222091674805,0.03300378143063022,-30451.375,96,0.2503308057785034,1019.0,120.19583508703444,0.4292534722222222,0.02584896,-7.962165792783101,0.2
158,26112,34,165,0.00025,9.537626266479492,0.06399919443194652,-30296.66,99,0.6809365749359131,1019.0,18.35479262140062,0.5368923611111112,0.17839243,-7.914013955328199,0.2
158,26880,35,169,0.00025,171.7171630859375,0.04329259462732201,-30296.66,102,0.5097336769104004,1019.0,99.78647785716586,0.5186631944444444,0.035192255,-7.961602469285329,0.2
159,27648,36,173,0.00025,38.23988723754883,0.03540140592182676,-30163.54,105,0.40831029415130615,1019.0,41.676726500193276,0.43359375,0.092519104,-8.04636734061771,0.2
160,28416,37,177,0.00025,73.44546508789062,0.018699966021813452,-30163.54,108,0.13234597444534302,1019.0,71.08836575349171,0.4557291666666667,0.054793134,-8.17573885122935,0.2
158,29184,38,184,0.00025,10.153047561645508,0.07139429393120938,-30031.72,111,0.17916136980056763,1019.0,20.70361673169666,0.6410590277777778,0.19973914,-7.936594638559553,0.2
158,29952,39,188,0.00025,63.833900451660156,0.05136369630539169,-30031.72,114,0.25977933406829834,1019.0,125.2344331211514,0.5321180555555556,0.029262269,-7.954516337977515,0.2
159,30720,40,192,0.00025,20.77166175842285,0.06277553638857272,-30020.28,117,0.6051497459411621,1019.0,23.746947950787014,0.5941840277777778,0.17009981,-7.789353635576036,0.2
160,31488,41,196,0.00025,213.8314208984375,0.024996212631877925,-30020.28,120,0.19340944290161133,1019.0,155.13848083549075,0.4110243055555556,0.049802527,-7.665423883332147,0.2
