time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/learning_rate,train/approx_kl,train/clip_range,train/explained_variance,train/loss,train/policy_gradient_loss,rollout/ep_rew_mean,train/clip_fraction,train/n_updates,train/entropy_loss,rollout/ep_len_mean,train/value_loss
271104,1799,150,353,0.00025,0.018121958,0.2,0.9831042289733887,7.016342639923096,-0.003821259894822207,-25444.76,0.2348090277777778,1056,-4.273517409960429,1019.0,10.513007336192661
271872,1807,150,354,0.00025,0.03552651,0.2,0.9909914135932922,3.256263256072998,0.008538997175896334,-25444.76,0.2786458333333333,1059,-4.586385839515263,1019.0,5.986328578657574
272640,1812,150,355,0.00025,0.034303885,0.2,0.9883021712303162,4.923032283782959,0.008882670236440996,-25533.62,0.2890625,1062,-4.119544976287418,1019.0,7.950529737604989
273408,1817,150,356,0.00025,0.029430985,0.2,0.9925205707550049,3.311678171157837,-0.006125268060714006,-25533.62,0.3233506944444444,1065,-4.533422887325287,1019.0,5.606194747818841
274176,1821,150,357,0.00025,0.026588937,0.2,0.9885294437408447,5.5758161544799805,0.009323288660703434,-25615.4,0.2365451388888889,1068,-4.207769122388628,1019.0,5.916272237896919
274944,1826,150,358,0.00025,0.032871068,0.2,0.9915407299995422,6.062088966369629,0.006143529317341745,-25615.4,0.3107638888888889,1071,-4.558196763197581,1019.0,5.228825665182537
275712,1830,150,359,0.00025,0.036241997,0.2,0.9769211411476135,3.042837619781494,0.010853811568166647,-25698.12,0.24479166666666666,1074,-4.042683055003484,1019.0,9.447033832470575
276480,1838,150,360,0.00025,0.042334285,0.2,0.9913740158081055,3.0231919288635254,0.012365835667070415,-25698.12,0.3450520833333333,1077,-4.515429496765137,1019.0,5.531461694174343
277248,1842,150,361,0.00025,0.025184853,0.2,0.9721417427062988,3.7356770038604736,0.008902431116439402,-25824.48,0.2534722222222222,1080,-3.99610663122601,1019.0,9.806393951177597
278016,1847,150,362,0.00025,0.0391295,0.2,0.9944465756416321,1.9402663707733154,0.01085608301218599,-25824.48,0.28125,1083,-4.456046879291534,1019.0,4.092768844630983
278784,1851,150,363,0.00025,0.029983038,0.2,0.9774974584579468,6.234091281890869,0.019181156899624813,-25950.32,0.3754340277777778,1086,-3.855283008681403,1019.0,9.690405680073631
279552,1856,150,364,0.00025,0.07068782,0.2,0.9942297339439392,2.9363651275634766,0.016401793393823836,-25950.32,0.3372395833333333,1089,-4.353792329629262,1019.0,4.853324054016007
280320,1860,150,365,0.00025,0.022437518,0.2,0.9787706136703491,4.983946800231934,0.0019507048677446113,-26058.84,0.24131944444444445,1092,-3.7836853000852795,1019.0,7.713712006807327
281088,1865,150,366,0.00025,0.05165517,0.2,0.994979202747345,1.469648003578186,0.01152366871247068,-26058.84,0.3450520833333333,1095,-4.325990776220958,1019.0,3.8753983502586684
281856,1869,150,367,0.00025,0.028442929,0.2,0.9885051250457764,2.96516752243042,0.009373256406332884,-26157.62,0.3142361111111111,1098,-3.7763372361660004,1019.0,5.464175835251808
282624,1876,150,368,0.00025,0.04647987,0.2,0.9939600825309753,2.1767663955688477,0.010663232119340036,-26157.62,0.3125,1101,-4.328166806035572,1019.0,3.3949651602241726
283392,1881,150,369,0.00025,0.035977717,0.2,0.9894809722900391,3.953310489654541,0.020525143281297967,-26294.76,0.3025173611111111,1104,-3.633478456073337,1019.0,6.655877908070882
284160,1885,150,370,0.00025,0.11008158,0.2,0.995747983455658,1.468813419342041,0.022576136695634987,-26294.76,0.3159722222222222,1107,-4.36684211757448,1019.0,3.1246711479292975
284928,1890,150,371,0.00025,0.02982759,0.2,0.9878761172294617,3.117154836654663,0.015576639251473049,-26415.44,0.2855902777777778,1110,-3.8362590902381473,1019.0,4.989574208855629
285696,1894,150,372,0.00025,0.064751185,0.2,0.9782542586326599,4.344079971313477,0.02756130074461301,-26415.44,0.3298611111111111,1113,-4.495578116840786,1019.0,15.895919601122538
286464,1899,150,373,0.00025,0.022077112,0.2,0.9400070905685425,6.011646270751953,0.010241752994867662,-26547.34,0.2269965277777778,1116,-4.19964278406567,1019.0,14.029751790894402
287232,1903,150,374,0.00025,0.088125825,0.2,0.9860010147094727,2.851226329803467,0.036323662271671414,-26547.34,0.3454861111111111,1119,-4.587717817889319,1019.0,7.733220087157355
288000,1910,150,375,0.00025,0.022309124,0.2,0.9750580787658691,3.01541805267334,0.010666238693779128,-26674.44,0.2786458333333333,1122,-4.1708800130420265,1019.0,8.421727134121788
288768,1915,150,376,0.00025,0.032130662,0.2,0.9922267198562622,3.009080171585083,0.015883898149089266,-26674.44,0.30078125,1125,-4.622988985644446,1019.0,4.854409739375114
289536,1919,150,377,0.00025,0.044191003,0.2,0.9711772799491882,3.014862060546875,0.007702825409877632,-26762.48,0.2829861111111111,1128,-4.362302879492442,1019.0,8.60799994236893
290304,1924,150,378,0.00025,0.04028964,0.2,0.9930350184440613,2.132047653198242,0.01605575593809287,-26762.48,0.3246527777777778,1131,-4.611434247758654,1019.0,3.3394349912802377
291072,1928,150,379,0.00025,0.021502241,0.2,0.9880412817001343,2.1896185874938965,0.0006477652156415085,-26863.1,0.2790798611111111,1134,-4.25926712486479,1019.0,4.606764722201559
291840,1933,150,380,0.00025,0.036674205,0.2,0.9902389645576477,2.3791120052337646,0.009900028985511098,-26863.1,0.3333333333333333,1137,-4.455871409840054,1019.0,3.8487045384115643
292608,1938,150,381,0.00025,0.050004605,0.2,0.9654908776283264,4.639544486999512,0.002778455408083068,-26919.74,0.31640625,1140,-4.111328264077504,1019.0,6.216593032081922
293376,1945,150,382,0.00025,0.0491,0.2,0.9913004636764526,1.7657642364501953,0.012037693910921613,-26919.74,0.3658854166666667,1143,-4.43851806057824,1019.0,3.912370764546924
294144,1949,150,383,0.00025,0.028668271,0.2,0.9826717376708984,1.6888567209243774,0.010975351505395439,-26979.9,0.3407118055555556,1146,-4.21786242723465,1019.0,5.2382840729422036
294912,1954,150,384,0.00025,0.05124479,0.2,0.9848278760910034,1.4848887920379639,0.009550895580711464,-26979.9,0.3111979166666667,1149,-4.648870481385125,1019.0,4.563936356041166
295680,1959,150,385,0.00025,0.03756271,0.2,0.9586460590362549,3.2774527072906494,0.029317434890092246,-26991.4,0.37890625,1152,-4.50173032283783,1019.0,10.968505948781967
296448,1963,150,386,0.00025,0.039161477,0.2,0.9848811030387878,2.200462818145752,0.023097130172472034,-26991.4,0.3289930555555556,1155,-4.887582328584459,1019.0,5.009102526638243
297216,1968,150,387,0.00025,0.054937314,0.2,0.9766146540641785,2.9236745834350586,0.02263089241589316,-27022.3,0.4244791666666667,1158,-4.8028528690338135,1019.0,5.459627267387178
297984,1973,151,388,0.00025,0.045994163,0.2,0.9946075677871704,1.3698537349700928,0.01826515881758597,-27022.3,0.3914930555555556,1161,-4.91747569375568,1019.0,2.3817016556859016
298752,1981,150,389,0.00025,0.08826164,0.2,0.9592733383178711,4.254025936126709,0.04022087665119519,-27087.58,0.4422743055555556,1164,-4.813903523816003,1019.0,7.645592118302981
299520,1986,150,390,0.00025,0.030501733,0.2,0.9911730289459229,1.2854076623916626,0.0062340551295265965,-27087.58,0.2799479166666667,1167,-4.746250629425049,1019.0,3.8541556944449744
300288,1992,150,391,0.00025,0.050915267,0.2,0.9814316034317017,4.00584077835083,0.014265518881277077,-27151.56,0.3615451388888889,1170,-4.514223006036547,1019.0,5.816545147034857
301056,1998,150,392,0.00025,0.040837497,0.2,0.9938775300979614,0.9704708456993103,0.008900675909697182,-27151.56,0.3185763888888889,1173,-4.8360227015283375,1019.0,2.5024124582608542
301824,2003,150,393,0.00025,0.031805094,0.2,0.976913332939148,2.476985454559326,0.020903732110228803,-27221.64,0.3350694444444444,1176,-4.4739129013485375,1019.0,4.917472129066785
302592,2009,150,394,0.00025,0.034742396,0.2,0.9963628649711609,1.2416671514511108,0.009941306198015809,-27221.64,0.2899305555555556,1179,-4.854693995581733,1019.0,2.14666004313363
303360,2017,150,395,0.00025,0.035283294,0.2,0.9658983945846558,3.1129305362701416,0.01530108786149261,-27249.98,0.3958333333333333,1182,-4.448518607351515,1019.0,5.923529969321357
304128,2022,150,396,0.00025,0.028604621,0.2,0.995493471622467,1.674593448638916,0.010327694665951034,-27249.98,0.2547743055555556,1185,-4.484165178404914,1019.0,2.3965001135236688
304896,2027,150,397,0.00025,0.022322662,0.2,0.9846339821815491,1.7077147960662842,0.014518802325862149,-27273.38,0.3116319444444444,1188,-3.979423248105579,1019.0,3.2524627115991382
305664,2033,150,398,0.00025,0.038447466,0.2,0.9944819808006287,1.2810202836990356,0.011542108039268188,-27273.38,0.3177083333333333,1191,-4.435114257865482,1019.0,1.8526336881849501
306432,2038,150,399,0.00025,0.057198673,0.2,0.9845543503761292,2.6275298595428467,0.024837485695671704,-27311.86,0.3754340277777778,1194,-3.8934306701024375,1019.0,3.450661361217499
307200,2043,150,400,0.00025,0.09620863,0.2,0.9930891990661621,1.7829794883728027,0.00400296738371253,-27311.86,0.3823784722222222,1197,-4.463642908467187,1019.0,2.6067583113908768
307968,2051,150,401,0.00025,0.024664745,0.2,0.9797361493110657,1.2963712215423584,0.012930196748736003,-27342.02,0.2842881944444444,1200,-4.071743418773015,1019.0,4.417990974254078
308736,2056,150,402,0.00025,0.04234883,0.2,0.9928426146507263,0.7119643688201904,0.006853430506048931,-27342.02,0.3038194444444444,1203,-4.20445168349478,1019.0,2.047772951838043
309504,2061,150,403,0.00025,0.037654757,0.2,0.991257905960083,1.2279611825942993,0.010963595730976926,-27367.24,0.3420138888888889,1206,-3.8211108379893832,1019.0,2.216050405469206
310272,2065,150,404,0.00025,0.02693613,0.2,0.9948781132698059,1.1176005601882935,0.006147177016828209,-27367.24,0.3328993055555556,1209,-4.301092863082886,1019.0,2.0369087333480516
311040,2070,150,405,0.00025,0.02855745,0.2,0.9812158346176147,0.7336359620094299,0.0062060626094333,-27388.3,0.2517361111111111,1212,-3.964672784010569,1019.0,2.5687487034334078
311808,2074,150,406,0.00025,0.03467872,0.2,0.9928559064865112,1.588430643081665,0.0034959311079647806,-27388.3,0.2565104166666667,1215,-4.31290219227473,1019.0,2.736593115660879
312576,2082,150,407,0.00025,0.048232313,0.2,0.9698483347892761,1.993260383605957,0.0021575049807627997,-27419.24,0.3585069444444444,1218,-4.138406299882465,1019.0,4.075708230336507
313344,2086,150,408,0.00025,0.033654373,0.2,0.9958648681640625,0.7938355207443237,0.003338607985319363,-27419.24,0.2747395833333333,1221,-4.272296471728219,1019.0,1.5118077939583197
314112,2091,150,409,0.00025,0.042137116,0.2,0.9814883470535278,1.2532817125320435,0.024854864343069494,-27454.6,0.3033854166666667,1224,-3.9916512899928622,1019.0,2.5578142123089895
314880,2096,150,410,0.00025,0.058565248,0.2,0.9865114688873291,1.4121109247207642,-0.0015450002425091548,-27454.6,0.3107638888888889,1227,-4.2916737993558245,1019.0,3.4164802547958164
315648,2100,150,411,0.00025,0.016746646,0.2,0.9570218920707703,3.000609874725342,0.001364536182437506,-27511.54,0.17491319444444445,1230,-3.7681772311528525,1019.0,5.541987975438436
316416,2105,150,412,0.00025,0.039206173,0.2,0.9915394186973572,1.0974950790405273,0.0228007882348417,-27511.54,0.2934027777777778,1233,-4.320122996966044,1019.0,2.1313740726974277
317184,2110,150,413,0.00025,0.02330886,0.2,0.9649966359138489,1.3467170000076294,0.011172786329148544,-27548.2,0.2109375,1236,-3.5350053078598447,1019.0,3.7911934985054865
317952,2117,150,414,0.00025,0.03022787,0.2,0.9960055351257324,0.4487653970718384,0.01700141361086733,-27548.2,0.2708333333333333,1239,-4.0204736689726515,1019.0,1.3993067439231608
318720,2122,150,415,0.00025,0.026362643,0.2,0.9666604995727539,1.81948983669281,0.008109461884790411,-27583.3,0.2912326388888889,1242,-3.2821164031823478,1019.0,3.096214938494894
319488,2126,150,416,0.00025,0.04557084,0.2,0.9947910308837891,1.0726121664047241,0.0026355724742946527,-27583.3,0.3172743055555556,1245,-3.9807847340901694,1019.0,1.8678007101019223
320256,2131,150,417,0.00025,0.031095304,0.2,0.9629195928573608,0.83809894323349,0.00082703346076111,-27614.76,0.2634548611111111,1248,-3.7559138536453247,1019.0,4.41069118016296
321024,2136,150,418,0.00025,0.040918373,0.2,0.9896284341812134,0.6414369344711304,0.014252472727093846,-27614.76,0.3211805555555556,1251,-3.9673469530211554,1019.0,2.759392844306098
321792,2140,150,419,0.00025,0.022669554,0.2,0.9740062355995178,1.3990182876586914,0.008294429552430907,-27655.58,0.24131944444444445,1254,-3.5941207342677646,1019.0,3.388420647217168
322560,2145,150,420,0.00025,0.06250585,0.2,0.9891533255577087,4.927298069000244,0.009236309302246405,-27655.58,0.2586805555555556,1257,-3.606449239783817,1019.0,2.832268667717775
323328,2152,150,421,0.00025,0.02074276,0.2,0.9551982283592224,4.4485859870910645,-0.0028652317446863484,-27689.64,0.16276041666666666,1260,-3.5093043777677746,1019.0,5.668995092312495
324096,2157,150,422,0.00025,0.030154953,0.2,0.9894471764564514,2.6411736011505127,0.0008911427964145938,-27689.64,0.23567708333333334,1263,-3.460495799779892,1019.0,2.63202037413915
324864,2162,150,423,0.00025,0.046447348,0.2,0.9566262364387512,1.2431033849716187,0.009199771305753125,-27716.16,0.2287326388888889,1266,-3.5774263209766812,1019.0,3.6243798484404883
325632,2166,150,424,0.00025,0.04227675,0.2,0.9639555215835571,6.931995868682861,0.002962155901412997,-27716.16,0.2747395833333333,1269,-3.5706824461619058,1019.0,8.948297811879051
326400,2171,150,425,0.00025,0.037912413,0.2,0.807109534740448,4.3116350173950195,0.034515831735916436,-27732.2,0.3116319444444444,1272,-3.6968624922964306,1019.0,8.95478289657169
327168,2176,150,426,0.00025,0.05023348,0.2,0.9802923202514648,2.109236001968384,0.021332193955054715,-27732.2,0.2517361111111111,1275,-3.6131940947638617,1019.0,3.6923358084426985
327936,2180,150,427,0.00025,0.029238952,0.2,0.8721908926963806,2.4039201736450195,-4.826164675048656e-05,-27757.16,0.1892361111111111,1278,-3.415897068050173,1019.0,7.113769869009654
328704,2188,150,428,0.00025,0.03637381,0.2,0.9907832741737366,1.697939157485962,0.013470420859650604,-27757.16,0.2131076388888889,1281,-3.4785534739494324,1019.0,2.2134883776307106
329472,2193,150,429,0.00025,0.019911388,0.2,0.9177729487419128,4.771045207977295,0.0051178282333744895,-27753.52,0.2309027777777778,1284,-3.282852749029795,1019.0,4.819800565640132
330240,2197,150,430,0.00025,0.042585094,0.2,0.9855666756629944,0.7469074726104736,0.005280660918085939,-27753.52,0.3572048611111111,1287,-3.29093129436175,1019.0,2.501186433765623
331008,2202,150,431,0.00025,0.017817542,0.2,0.9217994213104248,1.4917500019073486,0.0028422922090006373,-27749.88,0.2556423611111111,1290,-3.187783052523931,1019.0,6.101206421852112
331776,2207,150,432,0.00025,0.022567794,0.2,0.9911564588546753,0.696278989315033,0.0022819418356650406,-27749.88,0.19227430555555555,1293,-3.166951255665885,1019.0,1.673585565553771
332544,2211,150,433,0.00025,0.015742896,0.2,0.9586271047592163,1.2105156183242798,0.00500737765752193,-27738.44,0.23914930555555555,1296,-3.220616247918871,1019.0,3.21041559924682
333312,2216,150,434,0.00025,0.041752607,0.2,0.993273913860321,1.2513234615325928,0.0010420587754601405,-27738.44,0.2052951388888889,1299,-3.0295914014180503,1019.0,1.7219909247424867
334080,2223,150,435,0.00025,0.024039134,0.2,0.9114060401916504,1.5058144330978394,0.0054981060869370895,-27736.88,0.2504340277777778,1302,-3.3644836280081005,1019.0,5.572001800768906
334848,2228,150,436,0.00025,0.0632116,0.2,0.9922316670417786,0.8556758165359497,0.007121389324311167,-27736.88,0.3190104166666667,1305,-3.0052430431048074,1019.0,1.5386350966162152
335616,2232,150,437,0.00025,0.025431575,0.2,0.9086456894874573,1.7029181718826294,0.010192546463157568,-27751.96,0.2035590277777778,1308,-3.1040432221359677,1019.0,4.027783072657055
336384,2237,150,438,0.00025,0.02772907,0.2,0.9914410710334778,0.6332587599754333,0.0033022774409295786,-27751.96,0.2400173611111111,1311,-2.930319901969698,1019.0,1.7439367373784382
337152,2242,150,439,0.00025,0.014552437,0.2,0.9515836238861084,3.0371508598327637,0.006199580720729298,-27761.06,0.1957465277777778,1314,-3.1205348471800485,1019.0,4.225153650674555
337920,2246,150,440,0.00025,0.030217895,0.2,0.9870207905769348,1.2059842348098755,0.007048647204000089,-27761.06,0.2517361111111111,1317,-2.8326002425617642,1019.0,2.3223935671978526
338688,2251,150,441,0.00025,0.029596603,0.2,0.9350116848945618,0.8620324730873108,0.007188332732766867,-27769.64,0.18098958333333334,1320,-3.015095058414671,1019.0,3.515768131448163
339456,2258,150,442,0.00025,0.026098197,0.2,0.9932215809822083,0.6712442636489868,0.003840521081454224,-27769.64,0.23350694444444445,1323,-2.72829661766688,1019.0,1.4101323886877961
340224,2263,150,443,0.00025,0.037749175,0.2,0.9544849991798401,1.6150989532470703,0.006564489721010129,-27787.84,0.19921875,1326,-2.9096489250659943,1019.0,2.2303116052514977
340992,2268,150,444,0.00025,0.021205595,0.2,0.9926130175590515,0.7284151315689087,0.00555200226760159,-27787.84,0.19618055555555555,1329,-2.6232676804065704,1019.0,1.2766575983001127
341760,2273,150,445,0.00025,0.030250972,0.2,0.9138293862342834,1.993118405342102,0.008631884223885007,-27815.66,0.18359375,1332,-2.7979282438755035,1019.0,3.611493226554659
342528,2277,150,446,0.00025,0.0351982,0.2,0.981837809085846,1.0876338481903076,0.002589755678652889,-27815.66,0.2513020833333333,1335,-2.6195435325304666,1019.0,2.867559225194984
343296,2282,150,447,0.00025,0.01639332,0.2,0.9146220684051514,2.466611862182617,0.016028453207885224,-27828.92,0.19921875,1338,-2.57479398449262,1019.0,3.421266868710518
344064,2286,150,448,0.00025,0.030782862,0.2,0.9791449308395386,1.3353488445281982,0.006943647866137326,-27828.92,0.19401041666666666,1341,-2.5792128377490573,1019.0,2.852309071355396
344832,2294,150,449,0.00025,0.01742628,0.2,0.9110531806945801,1.709502100944519,0.0055352527156679165,-27839.84,0.19661458333333334,1344,-2.3416051069895425,1019.0,3.761190396216181
345600,2299,150,450,0.00025,0.027324706,0.2,0.9903916120529175,0.9662240147590637,0.0012471247852469485,-27839.84,0.16536458333333334,1347,-2.540525241030587,1019.0,1.1174360803431935
346368,2304,150,451,0.00025,0.017791798,0.2,0.9507815837860107,0.507878303527832,0.0016837549240638812,-27852.84,0.1840277777777778,1350,-2.3117024534278445,1019.0,2.0429193836947284
347136,2308,150,452,0.00025,0.05262496,0.2,0.9855836629867554,0.9417325854301453,-0.00935967808537599,-27852.84,0.2595486111111111,1353,-2.486313349670834,1019.0,1.796759135193295
347904,2313,150,453,0.00025,0.022123927,0.2,0.9647724628448486,1.0274161100387573,-0.0014894305624895627,-27868.44,0.18229166666666666,1356,-2.0345718363920846,1019.0,2.529231518920925
348672,2317,150,454,0.00025,0.033395443,0.2,0.9935899972915649,0.8365639448165894,-0.005666457375304567,-27868.44,0.1935763888888889,1359,-2.34480419754982,1019.0,1.1597186769876215
349440,2322,150,455,0.00025,0.019863894,0.2,0.9749440550804138,0.6427222490310669,0.007375167993207772,-27868.44,0.14756944444444445,1362,-2.2430993616580963,1019.0,1.9519529615839322
350208,2329,150,456,0.00025,0.025225967,0.2,0.9939973950386047,0.7518547773361206,0.0011046951662542091,-27868.44,0.20833333333333334,1365,-2.272812028725942,1019.0,1.391144243793355
350976,2334,150,457,0.00025,0.026231842,0.2,0.9574110507965088,1.5366300344467163,0.004459782503545284,-27867.52,0.171875,1368,-2.057442671722836,1019.0,2.114615433745914
351744,2339,150,458,0.00025,0.02885965,0.2,0.9887681007385254,0.44815653562545776,0.002012938131681747,-27867.52,0.19444444444444445,1371,-2.0651568323373795,1019.0,1.7318587853676743
352512,2343,150,459,0.00025,0.016864536,0.2,0.9506681561470032,1.0395100116729736,0.011588644727857577,-27854.48,0.1037326388888889,1374,-1.8000654611322615,1019.0,2.3940357392032943
353280,2348,150,460,0.00025,0.032775998,0.2,0.9867376685142517,0.4768484830856323,-0.0027364472884477842,-27854.48,0.18359375,1377,-2.093702389134301,1019.0,1.487198477403985
354048,2353,150,461,0.00025,0.005395195,0.2,0.9773802161216736,0.8649808168411255,0.001212191082433694,-27853.44,0.059027777777777776,1380,-1.4308141751421823,1019.0,2.075698495739036
354816,2357,150,462,0.00025,0.0265481,0.2,0.9739968776702881,1.0423535108566284,0.010810633008885715,-27853.44,0.15147569444444445,1383,-2.0255055526892343,1019.0,2.6253048541645208
355584,2364,150,463,0.00025,0.009082739,0.2,0.9750757813453674,1.2580790519714355,0.002364859172505223,-27869.04,0.09505208333333333,1386,-1.4052986436420016,1019.0,1.725421319405238
356352,2369,150,464,0.00025,0.067052096,0.2,0.9927593469619751,0.48009729385375977,-0.011531679697024325,-27869.04,0.1909722222222222,1389,-2.091286778450012,1019.0,0.9188254252076149
357120,2374,150,465,0.00025,0.011775295,0.2,0.9810430407524109,0.7319115996360779,0.0033834586437377664,-27875.8,0.11631944444444445,1392,-1.6748682177729077,1019.0,1.4321309369471338
357888,2378,150,466,0.00025,0.021952504,0.2,0.9957940578460693,0.313503623008728,-0.004738881698964785,-27875.8,0.1675347222222222,1395,-2.1302763438887067,1019.0,0.8704558379120297
358656,2383,150,467,0.00025,0.014535762,0.2,0.9795691967010498,1.266410231590271,0.004136920738447871,-27891.14,0.14713541666666666,1398,-2.0389777388837604,1019.0,2.2004487986365953
359424,2388,150,468,0.00025,0.01478025,0.2,0.9970837235450745,0.8275166749954224,0.001330790510918531,-27891.14,0.1814236111111111,1401,-2.1314085672299066,1019.0,0.8591047128041586
360192,2395,150,469,0.00025,0.012030619,0.2,0.989804744720459,0.6320329904556274,0.007337173498753045,-27891.14,0.13671875,1404,-2.076863932940695,1019.0,1.4919268505440817
360960,2400,150,470,0.00025,0.022831231,0.2,0.9960946440696716,1.189949870109558,-0.0009778840273308258,-27891.14,0.1740451388888889,1407,-1.997199394636684,1019.0,1.4283968524800406
361728,2405,150,471,0.00025,0.0154343,0.2,0.9785873889923096,0.949018657207489,0.0016752697863719529,-27886.98,0.1540798611111111,1410,-2.1778547167778015,1019.0,1.8323296300239034
362496,2409,150,472,0.00025,0.054117154,0.2,0.9967327117919922,0.7806730270385742,0.01487769661212547,-27886.98,0.20182291666666666,1413,-2.027694735262129,1019.0,0.7774947219424777
363264,2414,150,473,0.00025,0.027301216,0.2,0.988398015499115,0.5336645841598511,0.004197612159057624,-27882.3,0.1987847222222222,1416,-2.0335859374867544,1019.0,1.0011114871336355
364032,2419,150,474,0.00025,0.015156265,0.2,0.9976174235343933,0.8091957569122314,0.005245975115232998,-27882.3,0.13368055555555555,1419,-1.909570147593816,1019.0,1.024351340201166
364800,2424,150,475,0.00025,0.030483237,0.2,0.9841331243515015,1.1214617490768433,0.015271212375308905,-27874.24,0.19661458333333334,1422,-1.79294629726145,1019.0,1.558859611964888
365568,2431,150,476,0.00025,0.020893624,0.2,0.994913637638092,0.33429235219955444,0.008094972536330007,-27874.24,0.19010416666666666,1425,-1.8965455773803923,1019.0,0.7659418102767732
366336,2436,150,477,0.00025,0.022907129,0.2,0.9929735064506531,0.7111068964004517,-0.004025937698315829,-27873.98,0.14930555555555555,1428,-1.803900847832362,1019.0,1.0106397573318746
367104,2440,150,478,0.00025,0.01126346,0.2,0.9940755367279053,0.3281434178352356,-0.0011085662214706342,-27873.98,0.12413194444444445,1431,-1.9326074487633176,1019.0,1.0449894904676411
367872,2445,150,479,0.00025,0.0540845,0.2,0.9951940774917603,0.378173291683197,0.008814811421972182,-27866.18,0.2821180555555556,1434,-2.2937418123086295,1019.0,0.679554493063026
368640,2449,150,480,0.00025,0.02689383,0.2,0.9966697692871094,0.5800912380218506,0.004060750193376508,-27866.18,0.21180555555555555,1437,-2.002393149667316,1019.0,1.0088793860955372
369408,2454,150,481,0.00025,0.038631756,0.2,0.9891705513000488,0.7021347880363464,0.00861446802607841,-27864.62,0.2743055555555556,1440,-2.6955392559369407,1019.0,1.3686196580529213
370176,2458,150,482,0.00025,0.033085685,0.2,0.9981428980827332,0.8604745268821716,-0.008057266654860642,-27864.62,0.2495659722222222,1443,-2.1645180583000183,1019.0,0.8689407395819823
370944,2465,150,483,0.00025,0.04372947,0.2,0.9916278719902039,0.3666589856147766,0.014729208481084142,-27851.62,0.2634548611111111,1446,-2.512512687179777,1019.0,1.1589870796435409
371712,2470,150,484,0.00025,0.022158077,0.2,0.9977388978004456,0.361998051404953,0.0012552985636931327,-27851.62,0.2881944444444444,1449,-2.0728616648250155,1019.0,1.0003349483013153
372480,2474,150,485,0.00025,0.021220967,0.2,0.9931437373161316,0.22853879630565643,0.00022002453139672676,-27839.14,0.1506076388888889,1452,-2.4540570742554135,1019.0,0.8550506385250224
373248,2479,150,486,0.00025,0.023470169,0.2,0.9985337853431702,0.18843084573745728,0.005980488236269189,-27839.14,0.1328125,1455,-2.005150915847884,1019.0,0.5505745187401772
374016,2483,150,487,0.00025,0.024080088,0.2,0.9920997619628906,0.7356098294258118,0.007913597600741519,-27841.22,0.2721354166666667,1458,-2.415681176715427,1019.0,1.234799997260173
374784,2488,150,488,0.00025,0.017219147,0.2,0.99836266040802,0.9126246571540833,-0.0003484850361322363,-27841.22,0.1410590277777778,1461,-1.877498174707095,1019.0,0.6909574497905042
375552,2492,150,489,0.00025,0.01616348,0.2,0.9933220148086548,0.4026651680469513,0.016585577130576387,-27828.74,0.2265625,1464,-2.3180057538880243,1019.0,0.9995079843534364
376320,2499,150,490,0.00025,0.04192705,0.2,0.9988861680030823,0.14762581884860992,-0.0010313290016104777,-27828.74,0.2105034722222222,1467,-1.8580498927169375,1019.0,0.521875532447464
377088,2504,150,491,0.00025,0.021310681,0.2,0.9968254566192627,0.5820822715759277,0.0029811631603580383,-27849.8,0.24088541666666666,1470,-2.4228644933965473,1019.0,0.8858728595077991
377856,2508,150,492,0.00025,0.027556822,0.2,0.9979659914970398,0.15372993052005768,-0.001864676324961086,-27849.8,0.18055555555555555,1473,-1.8329227632946439,1019.0,0.5181618227312962
378624,2513,150,493,0.00025,0.02818168,0.2,0.9956914782524109,0.6895101070404053,0.019628828016316727,-27861.24,0.3168402777777778,1476,-2.355974601374732,1019.0,0.8372648039625751
379392,2517,150,494,0.00025,0.03247142,0.2,0.9975334405899048,0.4458540678024292,0.009750778752883585,-27861.24,0.17664930555555555,1479,-1.7945233119858637,1019.0,0.7285731234070327
380160,2522,150,495,0.00025,0.02061292,0.2,0.9954025745391846,0.2421722412109375,-0.0028081679483875632,-27868.0,0.27734375,1482,-2.4484714965025582,1019.0,1.0283901861144438
380928,2526,150,496,0.00025,0.022279942,0.2,0.9925891757011414,2.09144926071167,-0.00753441759540389,-27868.0,0.2092013888888889,1485,-1.7659427175919216,1019.0,2.242851132320033
381696,2531,150,497,0.00025,0.043737352,0.2,0.9911057949066162,0.8830438256263733,0.031610179123365216,-27862.02,0.3055555555555556,1488,-2.207553153236707,1019.0,1.226667700542344
382464,2538,150,498,0.00025,0.022479588,0.2,0.998875081539154,0.14344093203544617,-0.010311615808556477,-27862.02,0.2113715277777778,1491,-1.66566943956746,1019.0,0.41679357344077694
383232,2542,150,499,0.00025,0.02491801,0.2,0.9958367943763733,0.23926809430122375,-0.0029644900027455557,-27865.4,0.23567708333333334,1494,-2.0348777307404413,1019.0,0.6703485134575102
384000,2547,150,500,0.00025,0.027528144,0.2,0.9968827962875366,0.42418086528778076,0.005000843925194608,-27865.4,0.1723090277777778,1497,-1.6873107039266162,1019.0,0.9850241007904211
384768,2551,150,501,0.00025,0.029233715,0.2,0.9969090819358826,0.3096438944339752,0.007262604647419519,-27866.44,0.2048611111111111,1500,-2.1678196671936245,1019.0,0.8221458651953273
