time/fps,time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,train/loss,train/clip_fraction,train/value_loss,rollout/ep_rew_mean,train/explained_variance,train/approx_kl,train/learning_rate,train/entropy_loss,train/clip_range,train/policy_gradient_loss,train/n_updates
28,259,198912,6865,854.81,7.470301151275635,0.4427083333333333,12.765415853924221,10625.11,0.9185910820960999,0.060057495,0.00025,-6.325745635562473,0.2,0.0158656722245117,774
29,260,199680,6871,851.9,11.591961860656738,0.49609375,13.625630756219229,10655.5,0.9282246232032776,0.046014477,0.00025,-5.9687298734982805,0.2,0.013403218511181572,777
29,261,200448,6876,857.54,17.594268798828125,0.484375,15.855356587304009,10678.48,0.8990153074264526,0.06764694,0.00025,-6.352149552769131,0.2,0.026730043263847217,780
29,262,201216,6882,853.37,8.99028205871582,0.4253472222222222,17.462214238113827,10761.13,0.8912280797958374,0.06468672,0.00025,-6.363818003071679,0.2,0.023029675545533083,783
29,263,201984,6887,863.69,10.945466041564941,0.4305555555555556,12.63097498483128,10821.41,0.9278296232223511,0.04428163,0.00025,-6.310564584202236,0.2,0.023521333079164226,786
29,264,202752,6892,866.4,14.905521392822266,0.3667534722222222,18.981911917527515,10805.94,0.8747644424438477,0.030927116,0.00025,-6.747939162784153,0.2,0.010019361791718338,789
29,265,203520,6897,871.48,5.781753063201904,0.3719618055555556,14.773839672406515,10940.05,0.858047366142273,0.040288042,0.00025,-6.232353899214003,0.2,0.013243073869186143,792
29,266,204288,6902,875.62,8.311113357543945,0.40625,17.64191006289588,10958.67,0.872527003288269,0.029608348,0.00025,-6.336289438936445,0.2,0.017178197611226804,795
29,267,205056,6907,875.62,6.633219242095947,0.4392361111111111,14.115224056773716,11083.19,0.9267958998680115,0.050096393,0.00025,-6.54969537920422,0.2,0.009960381021503255,798
29,268,205824,6913,870.21,13.582320213317871,0.4926215277777778,14.093065953916973,11040.11,0.9208660125732422,0.06133612,0.00025,-6.198862950007121,0.2,0.01834588888515201,801
29,269,206592,6919,872.85,12.31973648071289,0.49609375,17.54618235429128,11162.02,0.8627287149429321,0.07853099,0.00025,-6.240287880102794,0.2,0.032077309442684054,804
29,270,207360,6924,868.19,8.838177680969238,0.5616319444444444,17.352057427167892,11077.93,0.9024456143379211,0.10414022,0.00025,-5.892229874928792,0.2,0.04158273049526744,807
30,271,208128,6929,868.19,14.123862266540527,0.5386284722222222,18.403296126259697,11026.09,0.7474862337112427,0.09250208,0.00025,-6.06320544746187,0.2,0.019057995212885242,810
30,272,208896,6934,864.33,13.295878410339355,0.5421006944444444,23.57607313659456,10895.67,0.7456492185592651,0.13176492,0.00025,-5.7284592853652105,0.2,0.0332412574142735,813
30,273,209664,6940,867.28,31.533523559570312,0.421875,40.159534123208786,10816.02,0.9165114164352417,0.05867973,0.00025,-5.825976543956333,0.2,0.015498785166225085,816
30,274,210432,6945,874.46,25.981908798217773,0.4114583333333333,41.358904706107246,10525.84,0.9355736374855042,0.054073576,0.00025,-5.837186495463054,0.2,0.0008519416830192009,819
30,275,211200,6950,857.65,3.4114861488342285,0.5434027777777778,14.020127680566576,10299.3,0.94615238904953,0.15327854,0.00025,-6.1235695415072975,0.2,0.011677914712991979,822
30,276,211968,6955,857.65,8.760252952575684,0.49609375,18.912437862820095,10395.69,0.8790282011032104,0.064017706,0.00025,-6.277354445722368,0.2,0.018037939224288695,825
30,277,212736,6961,856.37,11.3155517578125,0.4296875,23.589531037542557,9890.88,0.9175267219543457,0.05146702,0.00025,-6.3490779466099205,0.2,0.01880548577496989,828
30,278,213504,6966,861.97,29.643600463867188,0.4730902777777778,31.93932894203398,9917.41,0.9192022681236267,0.060395446,0.00025,-6.511633038520813,0.2,0.037934699315681226,831
30,279,214272,6971,873.15,6.761857509613037,0.4618055555555556,17.93356203370624,9827.63,0.9124202728271484,0.14062715,0.00025,-6.462586965825823,0.2,0.049995014262903065,834
30,280,215040,6976,888.42,20.431777954101562,0.5004340277777778,34.68580879767736,10008.22,0.9205076694488525,0.06670257,0.00025,-6.533488690853119,0.2,0.0446420311410394,837
30,281,215808,6981,881.12,7.322537899017334,0.4622395833333333,20.403390109539032,10547.17,0.9445945620536804,0.07586301,0.00025,-6.217321157455444,0.2,0.012618833001599543,840
30,282,216576,6987,879.6,26.215484619140625,0.4483506944444444,29.29690170288086,10817.71,0.8822417855262756,0.044560928,0.00025,-6.266740421454112,0.2,0.026491768502940733,843
31,283,217344,6992,882.56,10.336440086364746,0.4965277777777778,19.795866317219204,10952.06,0.901010274887085,0.08530772,0.00025,-6.469231314129299,0.2,0.023401959230088525,846
31,284,218112,6997,880.24,8.075453758239746,0.4930555555555556,17.26740111907323,10944.06,0.9011346101760864,0.09747952,0.00025,-6.386287464035882,0.2,0.028229730617668893,849
31,285,218880,7003,881.67,6.722707271575928,0.5208333333333334,13.100927068127525,10980.02,0.8589464426040649,0.0610438,0.00025,-6.371867431534661,0.2,0.029152309463825077,852
31,286,219648,7008,875.45,7.18348503112793,0.4435763888888889,24.095654480987125,11097.01,0.9098915457725525,0.06592426,0.00025,-6.3782335254881115,0.2,0.010799127449798916,855
31,287,220416,7014,873.9,5.97956657409668,0.4631076388888889,12.809194263484743,11085.26,0.9533941745758057,0.07948101,0.00025,-6.657694942421383,0.2,0.02048264115324451,858
31,288,221184,7019,873.6,1.9805620908737183,0.6558159722222222,5.538711493213971,11156.28,0.9761396050453186,0.3799577,0.00025,-6.1939139233695135,0.2,0.06952658088670836,861
31,289,221952,7024,853.67,11.463213920593262,0.4965277777777778,20.40600957473119,10912.33,0.7903594970703125,0.07144292,0.00025,-6.021805061234368,0.2,0.018533158116042614,864
31,290,222720,7030,844.4,6.097468376159668,0.4348958333333333,16.25822314288881,10799.74,0.9389014840126038,0.048840713,0.00025,-5.797263297769758,0.2,-0.002440276038315561,867
31,291,223488,7037,844.4,5.883527755737305,0.4947916666666667,11.172634697622723,10810.16,0.913786768913269,0.072708525,0.00025,-6.225985811816321,0.2,0.03721136251826667,870
31,292,224256,7042,854.19,7.788300514221191,0.4822048611111111,12.462736348311106,10916.79,0.783800482749939,0.053810555,0.00025,-6.275890012582143,0.2,0.02031476830597967,873
31,293,225024,7048,854.19,9.177203178405762,0.4787326388888889,16.41320177581575,10889.77,0.8380472660064697,0.044538334,0.00025,-5.957559121979608,0.2,0.007586017522650461,876
32,294,225792,7053,858.22,7.8765645027160645,0.48046875,12.285857700639301,10905.82,0.8056814670562744,0.05877712,0.00025,-5.8448191616270275,0.2,0.020155251698775425,879
32,295,226560,7059,858.22,13.258219718933105,0.44140625,21.580648998419445,10905.21,0.8272287249565125,0.039997663,0.00025,-5.924328049023946,0.2,-0.0012496854437308179,882
32,296,227328,7064,859.12,3.52974009513855,0.5316840277777778,9.180017676618364,10781.04,0.8785879015922546,0.08296915,0.00025,-6.10498892598682,0.2,0.033000975963659585,885
32,297,228096,7069,859.12,4.709357261657715,0.4583333333333333,11.756413588921228,10757.64,0.8764923810958862,0.0582109,0.00025,-6.361559066507551,0.2,0.025621072221029963,888
32,298,228864,7074,862.46,8.899991989135742,0.4622395833333333,12.193452490700615,10834.41,0.8765822649002075,0.058267403,0.00025,-6.345728913942973,0.2,0.008407650515437126,891
32,299,229632,7079,845.97,20.88655662536621,0.3914930555555556,16.797160545984905,10708.41,0.8915295600891113,0.032261997,0.00025,-6.227590408590105,0.2,0.01121275918234864,894
32,300,230400,7085,848.09,14.1567964553833,0.4869791666666667,16.134156829781002,10726.38,0.9154985547065735,0.08399486,0.00025,-6.144290400875939,0.2,0.03518798191928201,897
32,301,231168,7090,846.4,3.4782586097717285,0.55078125,11.379509250322977,10700.14,0.9355202913284302,0.145243,0.00025,-6.328541272216373,0.2,0.05570126252455844,900
32,302,231936,7096,852.78,2.983450412750244,0.5698784722222222,9.225531280040741,11272.14,0.9469226002693176,0.08938082,0.00025,-6.030700690216488,0.2,0.05429049310947044,903
32,303,232704,7102,833.85,11.878060340881348,0.3875868055555556,36.889106909434,10779.14,0.8738062381744385,0.035577547,0.00025,-6.3893184595637855,0.2,0.01641763794598066,906
32,304,233472,7107,821.1,5.8818583488464355,0.4318576388888889,16.702729708618588,11088.22,0.9406841397285461,0.074382134,0.00025,-6.270724309815301,0.2,0.023420693320480898,909
32,305,234240,7113,811.31,16.680221557617188,0.4049479166666667,25.86318606800503,11093.12,0.9110097289085388,0.05831449,0.00025,-6.242005301846398,0.2,0.022448621664403215,912
33,306,235008,7118,799.88,5.536230087280273,0.4778645833333333,17.32063419289059,11255.77,0.9150394201278687,0.045259353,0.00025,-6.239719682269627,0.2,0.030605161245653614,915
33,307,235776,7123,771.55,14.404560089111328,0.4136284722222222,27.04842212465074,10887.06,0.9139072895050049,0.05328409,0.00025,-6.295896828174591,0.2,0.012773387961917453,918
33,308,236544,7129,754.2,3.9618921279907227,0.3780381944444444,8.37106787165006,10572.99,0.9507849812507629,0.038527217,0.00025,-6.359168940120274,0.2,0.014195496087066002,921
33,309,237312,7134,749.61,5.808145999908447,0.4748263888888889,12.392095830705431,10540.82,0.9428651332855225,0.08642206,0.00025,-6.244679537084368,0.2,0.02913430589897972,924
33,310,238080,7139,739.53,5.824295997619629,0.4505208333333333,19.56318285067876,10449.65,0.9264602065086365,0.04957659,0.00025,-6.546431157324049,0.2,0.02177814741217945,927
33,311,238848,7145,734.54,5.248448371887207,0.4670138888888889,16.536777622169918,10371.1,0.9175160527229309,0.061319876,0.00025,-6.534319447146522,0.2,0.015239452024818294,930
33,312,239616,7150,733.85,2.738981246948242,0.4466145833333333,9.197246892584694,10379.36,0.9146894216537476,0.065637015,0.00025,-6.315641555521223,0.2,0.017791746352385316,933
33,313,240384,7156,735.44,6.002326488494873,0.5173611111111112,11.469454096423256,10409.98,0.8931651711463928,0.118848436,0.00025,-6.281146943569183,0.2,0.0334820207208395,936
33,314,241152,7161,744.96,5.842892646789551,0.5021701388888888,11.017050799396303,10329.3,0.9347683787345886,0.093161464,0.00025,-6.1711865067481995,0.2,0.018031841984743044,939
33,315,241920,7166,738.6,10.061877250671387,0.4631076388888889,27.481145819028217,10227.77,0.9039400815963745,0.041154172,0.00025,-6.324880215856764,0.2,0.027979531286594767,942
33,316,242688,7172,723.37,5.37589693069458,0.4557291666666667,13.957572185330921,10175.31,0.907056450843811,0.06002708,0.00025,-6.522684454917908,0.2,0.03412723873690185,945
33,317,243456,7177,709.99,7.6926164627075195,0.5099826388888888,11.198920793003506,10154.81,0.939571738243103,0.101979055,0.00025,-6.303943971792857,0.2,0.039982651298891544,948
33,318,244224,7183,705.11,4.443429946899414,0.4670138888888889,8.961544069978926,10197.92,0.9525238871574402,0.0834687,0.00025,-6.255242301358117,0.2,0.025909383862098265,951
34,319,244992,7188,675.42,5.713775634765625,0.4761284722222222,8.95864283045133,9982.44,0.9306495189666748,0.09280685,0.00025,-6.311740676561992,0.2,0.02140031077174677,954
34,320,245760,7193,661.43,8.04366397857666,0.3984375,11.492354101604885,9780.8,0.9376639723777771,0.03660023,0.00025,-6.26121410396364,0.2,-3.8731261156499386e-05,957
34,321,246528,7199,671.35,8.40848159790039,0.3884548611111111,11.65634689397282,10092.05,0.9522775411605835,0.029289342,0.00025,-6.37111109495163,0.2,0.0062222106822042,960
34,322,247296,7204,657.22,4.7418389320373535,0.4292534722222222,6.387326940894127,9935.89,0.9730089902877808,0.063022725,0.00025,-6.303622881571452,0.2,0.035578181022881634,963
34,323,248064,7210,640.52,6.514256477355957,0.4136284722222222,7.814589616325167,9661.18,0.959296703338623,0.03721352,0.00025,-6.290777179929945,0.2,0.007221197243779898,966
34,324,248832,7215,642.05,3.148026466369629,0.4027777777777778,6.457336508565479,9876.74,0.9472000002861023,0.045251373,0.00025,-6.280154181851281,0.2,0.017824832996767428,969
34,325,249600,7221,660.07,5.590492248535156,0.5651041666666666,13.607612878084183,10137.8,0.859234631061554,0.05188776,0.00025,-6.134703020254771,0.2,0.034417373108832784,972
34,326,250368,7226,675.15,4.823474407196045,0.4405381944444444,9.352360000212988,10306.14,0.9126991033554077,0.054208834,0.00025,-6.073944343460931,0.2,0.018613904727519386,975
34,327,251136,7232,685.02,6.07562780380249,0.37109375,13.147454328007168,10409.83,0.8869273662567139,0.03648542,0.00025,-6.029754671785566,0.2,0.011204662629299693,978
34,328,251904,7237,689.52,6.2455878257751465,0.4544270833333333,10.487986889150408,10739.24,0.9463335871696472,0.066935696,0.00025,-6.091888765494029,0.2,0.01924819594973491,981
34,329,252672,7243,700.14,6.0295939445495605,0.4431423611111111,11.492647704150942,10963.43,0.9195833206176758,0.03338561,0.00025,-5.95007402367062,0.2,0.015044309599842463,984
34,330,253440,7248,712.28,4.064792633056641,0.3667534722222222,8.018236461612913,11224.05,0.9632297158241272,0.04850262,0.00025,-5.915132714642419,0.2,0.00679506223079645,987
35,331,254208,7253,712.63,7.062748908996582,0.3741319444444444,27.60782006051805,11212.33,0.8963100910186768,0.04180892,0.00025,-6.001379152139028,0.2,0.01583606656640768,990
35,332,254976,7259,720.67,10.043956756591797,0.4144965277777778,30.954894145329792,11222.79,0.9188041687011719,0.044643685,0.00025,-6.166732317871517,0.2,0.01682378113683727,993
35,333,255744,7264,728.16,8.523080825805664,0.4236111111111111,15.933162536886003,11355.28,0.9391452670097351,0.048040632,0.00025,-6.089990595976512,0.2,0.024044465312423807,996
35,334,256512,7270,737.15,7.940670490264893,0.4114583333333333,12.811370639337433,11383.98,0.9221248626708984,0.05440107,0.00025,-5.916573603947957,0.2,0.01618697857742922,999
35,335,257280,7275,750.14,7.135334491729736,0.5082465277777778,13.794453726874458,11680.19,0.8841103315353394,0.048954982,0.00025,-5.6090786589516535,0.2,0.02186969811252008,1002
35,336,258048,7280,743.82,3.4236066341400146,0.3650173611111111,11.75487188498179,11594.83,0.915171205997467,0.032150887,0.00025,-5.4877431525124445,0.2,0.01741761076522784,1005
35,337,258816,7286,739.34,18.83707046508789,0.3246527777777778,30.220989916059708,11418.6,0.8951449394226074,0.030249849,0.00025,-5.779145803716448,0.2,0.011700839955463178,1008
35,338,259584,7291,752.71,22.99126434326172,0.3988715277777778,28.77847726477517,11563.32,0.9183027744293213,0.05518903,0.00025,-5.62274526225196,0.2,0.012218468059371743,1011
35,339,260352,7297,751.38,7.3158440589904785,0.4171006944444444,12.967798242966333,11782.89,0.9293994307518005,0.04426064,0.00025,-5.5830481383535595,0.2,0.012057751236069534,1014
35,340,261120,7302,755.76,10.53917407989502,0.3567708333333333,24.34641044669681,11609.45,0.9464513659477234,0.042633414,0.00025,-5.290719131628673,0.2,0.006127324692594509,1017
35,341,261888,7308,758.74,9.338340759277344,0.3546006944444444,21.97545489337709,11632.91,0.9324385523796082,0.05757199,0.00025,-5.406633489661747,0.2,0.02104754174231655,1020
35,342,262656,7313,776.76,5.674901485443115,0.4661458333333333,12.743168115615845,11851.26,0.8917157053947449,0.12335444,0.00025,-4.827878753344218,0.2,0.029933766203208104,1023
